ID,COD_BARRIO,BARRIO,links_barrio,COD_DISTRITO,DISTRITO,links_district,ESTADO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,CODIGO_INTERNO,MODELO
513904,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42392016,-3.60782005,CALLE,AUSTRIA,2 A,28022,265603,50_LTS_EX
513908,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42513012,-3.60576997,PASEO,GINEBRA,11,28022,265607,50_LTS_EX
513912,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42156009,-3.61054997,CALLE,SUECIA,1,28022,265611,50_LTS_EX
513914,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42223016,-3.60114995,CALLE,SOFIA,177 E,28022,265613,50_LTS_EX
513917,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42761015,-3.60481999,CALLE,SUECIA,59,28022,265616,50_LTS_EX
513920,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42974017,-3.60424902,CALLE,MANCHESTER,12 A,28022,265619,50_LTS_EX
513922,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42822513,-3.60375699,CALLE,HELSINKI,29,28022,265621,50_LTS_EX
513919,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42950009,-3.60601997,CALLE,MANCHESTER,6,28022,265618,50_LTS_EX
513925,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.4300051,-3.60673103,CALLE,JULIA GARCIA BOUTAN,29 C,28022,265624,50_LTS_EX
513926,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.4300801,-3.60539999,CALLE,JULIA GARCIA BOUTAN,35 C,28022,265625,50_LTS_EX
513927,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43007013,-3.60509998,CALLE,JULIA GARCIA BOUTAN,37 B,28022,265626,50_LTS_EX
513929,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42992217,-3.60286505,CALLE,MANCHESTER,26,28022,265628,50_LTS_EX
513932,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.4286101,-3.60036997,CALLE,ESTOCOLMO,47,28022,265631,50_LTS_EX
513931,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42834009,-3.60244998,CALLE,ALBANIA,1 A,28022,265630,50_LTS_EX
513934,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43084009,-3.60208996,CALLE,MANCHESTER,32,28022,265633,50_LTS_EX
513939,207,Canillejas,https://wikidata.org/entity/Q663013,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43968012,-3.61079999,CALLE,LUCANO,13,28022,265638,50_LTS_EX
513941,207,Canillejas,https://wikidata.org/entity/Q663013,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.44652314,-3.607149,CALLE,CARTAGO,24,28022,265640,50_LTS_EX
513865,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37000708,-3.71569895,CALLE,GUETARIA,76,28041,265563,50_LTS_EX
513862,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37163011,-3.71373995,CALLE,LESACA,42,28041,265560,50_LTS_EX
513867,094,Valdezarza,https://wikidata.org/entity/Q10388728,09,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,OPERATIVO,40.45876712,-3.71152897,CALLE,SANCHEZ PRECIADO,15,28039,265565,50_LTS_EX
513869,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37183309,-3.71714602,CALLE,IBARRA,3,28041,265567,50_LTS_EX
513870,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36631916,-3.69547594,CALLE,ALERCE,23,28041,265568,50_LTS_EX
513872,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36577012,-3.71695997,CALLE,GAINZA,307,28041,265570,50_LTS_EX
513875,093,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,09,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,OPERATIVO,40.45555012,-3.71742999,CALLE,PIRINEOS,27,28040,265573,50_LTS_EX
513879,093,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,09,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,OPERATIVO,40.44926013,-3.71372,CALLE,ALMANSA,98,28040,265577,50_LTS_EX
513877,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36654011,-3.70663005,CALLE,SIMCA,14 B,28041,265575,50_LTS_EX
513940,207,Canillejas,https://wikidata.org/entity/Q663013,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.44612014,-3.60873,CALLE,SAN FAUSTINO,19,28022,265639,50_LTS_EX
513945,035,Jerónimos,https://wikidata.org/entity/Q10306766,03,Retiro,https://wikidata.org/entity/Q2002296,OPERATIVO,40.40878812,-3.68853398,CALLE,ALFONSO XII,7,28014,265644,50_LTS_EX
513943,206,Rejas,https://wikidata.org/entity/Q10359029,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.44846015,-3.57016003,CALLE,FUENTELVIEJO,27 A,28022,265642,50_LTS_EX
513948,035,Jerónimos,https://wikidata.org/entity/Q10306766,03,Retiro,https://wikidata.org/entity/Q2002296,OPERATIVO,40.41780011,-3.68875196,CALLE,ALFONSO XII,14,28014,265647,50_LTS_EX
513950,035,Jerónimos,https://wikidata.org/entity/Q10306766,03,Retiro,https://wikidata.org/entity/Q2002296,OPERATIVO,40.42067812,-3.684689,CALLE,ALCALA,93,28009,265649,50_LTS_EX
513952,035,Jerónimos,https://wikidata.org/entity/Q10306766,03,Retiro,https://wikidata.org/entity/Q2002296,OPERATIVO,40.42139916,-3.68074504,CALLE,O'DONNELL,7,28009,265651,50_LTS_EX
513955,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36880711,-3.69642095,CALLE,MARACENA,36,28041,265654,50_LTS_EX
513956,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36655812,-3.69745996,CALLE,SALVADOR MARTINEZ,50,28041,265655,50_LTS_EX
513957,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36960513,-3.69764697,CALLE,MARACENA,5,28041,265656,50_LTS_EX
513883,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36910014,-3.71223998,CALLE,VILLABONA,56,28041,265581,50_LTS_EX
513884,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.3693501,-3.70932998,CALLE,GRAN AVENIDA,12,28041,265582,50_LTS_EX
513887,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36955613,-3.70421605,CALLE,CENSO,3,28041,265585,50_LTS_EX
513886,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36768009,-3.70695997,RONDA,COOPERATIVAS,4,28041,265584,50_LTS_EX
513891,127,Pradolongo,https://wikidata.org/entity/Q10352360,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37857012,-3.70368,CALLE,CRISTO DE LA VICTORIA,129,28026,265589,50_LTS_EX
513888,121,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36966511,-3.70609801,CALLE,GRAN AVENIDA,33,28041,265586,50_LTS_EX
513894,127,Pradolongo,https://wikidata.org/entity/Q10352360,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.3715861,-3.70339604,AVENIDA,POBLADOS,150,28041,265593,50_LTS_EX
513897,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37078016,-3.69968,AVENIDA,ORCASUR,74,28041,299751,50_LTS_EX
513898,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42957516,-3.60934002,CALLE,JULIA GARCIA BOUTAN,8,28022,265597,50_LTS_EX
513899,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42706015,-3.60646997,CALLE,AUSTRIA,15,28022,265598,50_LTS_EX
513900,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42727114,-3.60720902,CALLE,CARLOS II,2,28022,265599,50_LTS_EX
513902,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42524013,-3.60834002,CALLE,BUTRON,23,28022,265601,50_LTS_EX
513905,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42411015,-3.60689603,CALLE,CRACOVIA,7,28022,265604,50_LTS_EX
513906,202,Hellín,https://wikidata.org/entity/Q10294546,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43081014,-3.61208195,CALLE,HERENCIA,7,28037,265605,50_LTS_EX
513907,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.4245301,-3.60424,CALLE,SUECIA,33,28022,265606,50_LTS_EX
513909,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42147312,-3.60544099,CALLE,SUIZA,118,28022,265608,50_LTS_EX
513913,136,Numancia,https://wikidata.org/entity/Q10338144,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.40072114,-3.66654595,CAMINO,VALDERRIBAS,29,28038,265612,50_LTS_EX
513911,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.4189641,-3.61021402,AVENIDA,CANILLEJAS A VICALVARO,98 C,28032,265610,50_LTS_EX
513910,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.41931012,-3.60914001,CALLE,MARSELLA,51,28022,265609,50_LTS_EX
513916,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42613009,-3.60599998,AVENIDA,NIZA,3,28022,265615,50_LTS_EX
513915,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42264014,-3.61107004,CALLE,MARSELLA,1,28022,265614,50_LTS_EX
513918,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42657014,-3.60457997,CALLE,SUECIA,45,28022,265617,50_LTS_EX
513921,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42897016,-3.60366399,CALLE,HELSINKI,14,28022,265620,50_LTS_EX
513923,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42966009,-3.60497004,CALLE,MANCHESTER,12 C,28022,265622,50_LTS_EX
513924,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43038012,-3.60387996,CALLE,JULIA GARCIA BOUTAN,41,28022,265623,50_LTS_EX
513928,072,Arapiles,https://wikidata.org/entity/Q10856744,07,Chamberí,https://wikidata.org/entity/Q1763370,OPERATIVO,40.43442517,-3.70703698,CALLE,CASARRUBUELOS,1,28015,304946,50_LTS_EX
513930,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.42729012,-3.60124994,CALLE,BUDAPEST,20,28022,265629,50_LTS_EX
513933,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43022011,-3.60167003,CALLE,SOFIA,66 B,28022,265632,50_LTS_EX
513935,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43072016,-3.60301,CALLE,LIVERPOOL,1,28022,265634,50_LTS_EX
513936,205,Rosas,https://wikidata.org/entity/Q18880469,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43274012,-3.60568994,CALLE,MARIA SEVILLA DIAGO,38 C,28022,265635,50_LTS_EX
513937,207,Canillejas,https://wikidata.org/entity/Q663013,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43790012,-3.61146,CALLE,NICOLASA GOMEZ,86,28022,265636,50_LTS_EX
513938,207,Canillejas,https://wikidata.org/entity/Q663013,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.43956608,-3.60874398,CALLE,CANAL DEL BOSFORO,42,28022,265637,50_LTS_EX
513942,207,Canillejas,https://wikidata.org/entity/Q663013,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.44652013,-3.60682099,CALLE,SAN VENANCIO,32,28022,265641,50_LTS_EX
513944,206,Rejas,https://wikidata.org/entity/Q10359029,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,OPERATIVO,40.44492409,-3.56853399,AVENIDA,FERMINA SEVILLANO,21 B,28022,265643,50_LTS_EX
513953,035,Jerónimos,https://wikidata.org/entity/Q10306766,03,Retiro,https://wikidata.org/entity/Q2002296,OPERATIVO,40.42037017,-3.67967002,AVENIDA,MENENDEZ PELAYO,11 A,28009,265652,50_LTS_EX
513958,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36765316,-3.69554701,CALLE,ALERCE,13,28041,265657,50_LTS_EX
513961,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36585312,-3.700878,AVENIDA,ORCASUR,44,28041,265661,50_LTS_EX
513960,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36534015,-3.70291004,CALLE,TREVELEZ,6,28041,265660,50_LTS_EX
513963,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36640212,-3.68955095,CALLE,SILVINA,29,28041,265663,50_LTS_EX
513966,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36880012,-3.68646902,CALLE,TORROX,21,28041,265666,50_LTS_EX
513967,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36860013,-3.69080998,CALLE,TORCAL,2,28041,265667,50_LTS_EX
513968,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37026112,-3.69078301,AVENIDA,FUEROS,28,28041,265668,50_LTS_EX
513970,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37135712,-3.69042905,CALLE,ELIZONDO,53,28041,265670,50_LTS_EX
513975,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36844609,-3.69312501,AVENIDA,LOS ROSALES,7,28041,265675,50_LTS_EX
513976,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37175115,-3.68813697,CAMINO,PERALES,118,28041,265676,50_LTS_EX
513977,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37190912,-3.69012501,CALLE,LECUMBERRI,23,28041,265677,50_LTS_EX
513978,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37250013,-3.69038005,CALLE,LECUMBERRI,4,28041,265678,50_LTS_EX
513982,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37575413,-3.69424794,CALLE,SAN MAXIMO,2,28041,265682,50_LTS_EX
513989,124,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38674208,-3.69912198,AVENIDA,CORDOBA,2,28026,265690,50_LTS_EX
513990,124,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38626016,-3.69859001,AVENIDA,CORDOBA,7,28026,265691,50_LTS_EX
513992,124,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38438013,-3.69892002,CALLE,SANTA CRUZ DE MUDELA,9,28026,265693,50_LTS_EX
513995,127,Pradolongo,https://wikidata.org/entity/Q10352360,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38528009,-3.71036995,CALLE,MARCELO USERA,129,28026,265696,50_LTS_EX
513996,127,Pradolongo,https://wikidata.org/entity/Q10352360,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38578012,-3.70587995,CALLE,MARCELO USERA,75,28026,265697,50_LTS_EX
513959,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36645015,-3.70385994,CALLE,CAMPOTEJAR,27,28041,265658,50_LTS_EX
513962,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36626113,-3.69615105,CALLE,TUYA,4,28041,265662,50_LTS_EX
513964,122,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36806217,-3.70295398,CALLE,ALBAICIN,15,28041,265664,50_LTS_EX
513969,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37083116,-3.69002296,CALLE,LECUMBERRI,47,28041,265669,50_LTS_EX
513971,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37061312,-3.69394005,CALLE,OTEIZA,2 A,28041,265671,50_LTS_EX
513972,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.36971012,-3.69281699,CALLE,POPULAR MADRILEÑA,13 H,28041,265672,50_LTS_EX
513980,091,Casa de Campo,https://wikidata.org/entity/Q16302441,09,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,OPERATIVO,40.42771409,-3.72070697,PASEO,PINTOR ROSALES,38,28008,265680,50_LTS_EX
513981,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37276717,-3.69436594,AVENIDA,PERLA,5,28041,265681,50_LTS_EX
513983,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37697815,-3.69124694,CALLE,SAN MARIO,61,28041,265684,50_LTS_EX
513997,125,Moscardó,https://wikidata.org/entity/Q11937679,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38559117,-3.70850703,CALLE,MARCELO USERA,106,28026,265698,50_LTS_EX
514002,113,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.40002211,-3.72392027,PASEO,SAN ILLAN,25,28019,265703,50_LTS_EX
514001,102,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,10,Latina,https://wikidata.org/entity/Q794954,OPERATIVO,40.41181916,-3.73676103,AVENIDA,PORTUGAL,141,28011,265702,50_LTS_EX
514004,113,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.39518313,-3.720753,CALLE,GENERAL RICARDOS,46,28019,265706,50_LTS_EX
514003,113,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.39649013,-3.72073002,CAMINO,ALTO DE SAN ISIDRO,2,28019,265704,50_LTS_EX
514005,113,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.39535013,-3.72428994,CALLE,COMANDANTE FONTANES,39,28019,265707,50_LTS_EX
514007,113,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.39720014,-3.73079001,CALLE,VICENTE QUESADA,9,28019,265709,50_LTS_EX
514010,143,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.4092501,-3.63935004,AVENIDA,DOCTOR GARCIA TAPIA,129,28030,265712,50_LTS_EX
513985,123,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.37513413,-3.692444,CALLE,SAN MARIO,18,28041,265686,50_LTS_EX
513986,124,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38468815,-3.69808402,AVENIDA,CORDOBA,15,28026,265687,50_LTS_EX
513987,124,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38107011,-3.69548,CALLE,ANTONIO LOPEZ,225,28026,265688,50_LTS_EX
513988,091,Casa de Campo,https://wikidata.org/entity/Q16302441,09,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,OPERATIVO,40.41819008,-3.72285998,PASEO,EMBARCADERO,2,28011,265689,50_LTS_EX
513991,091,Casa de Campo,https://wikidata.org/entity/Q16302441,09,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,OPERATIVO,40.41723108,-3.72298798,PASEO,MARQUES DE MONISTROL,9,28011,265692,50_LTS_EX
513993,124,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38352114,-3.69980898,CALLE,SANTUARIO,11,28026,265694,50_LTS_EX
513994,124,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,OPERATIVO,40.38234011,-3.70016998,CALLE,CRISTO DE LA VICTORIA,18,28026,265695,50_LTS_EX
514006,113,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.39492013,-3.72683002,CALLE,COMANDANTE FONTANES,70,28019,265708,50_LTS_EX
514008,146,Vinateros,https://wikidata.org/entity/Q10391533,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40311013,-3.63778705,CALLE,LUIS DE HOYOS SAINZ,82 A,28030,265710,50_LTS_EX
514009,146,Vinateros,https://wikidata.org/entity/Q10391533,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40256011,-3.63616997,CALLE,LUIS DE HOYOS SAINZ,132,28030,265711,50_LTS_EX
514011,144,Media Legua,https://wikidata.org/entity/Q9031035,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40945009,-3.65401005,CALLE,JOSE DEL PRADO Y PALACIO,5,28030,265713,50_LTS_EX
514044,143,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40834016,-3.63683995,AVENIDA,DOCTOR GARCIA TAPIA,198,28030,265751,50_LTS_EX
514046,143,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40545013,-3.63534999,CALLE,MERIDA,15,28030,265753,50_LTS_EX
514047,143,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40533013,-3.63338003,CALLE,FUENTE CARRANTONA,17,28030,265754,50_LTS_EX
514049,143,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40541815,-3.63847504,CALLE,LUIS DE HOYOS SAINZ,18,28030,265756,50_LTS_EX
514051,143,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40987913,-3.64369899,CALLE,AUGUSTO GONZALEZ BESADA,16,28030,265758,50_LTS_EX
514082,172,San Cristóbal,https://wikidata.org/entity/Q390457,17,Villaverde,https://wikidata.org/entity/Q919536,OPERATIVO,40.33997014,-3.69247005,CALLE,MONCADA,105,28021,265793,50_LTS_EX
514018,171,VILLAVERDE ALTO C.H.,,17,Villaverde,https://wikidata.org/entity/Q919536,OPERATIVO,40.34233011,-3.70727996,CALLE,DOMINGO PARRAGA,2 A,28021,265720,50_LTS_EX
514023,111,Comillas,https://wikidata.org/entity/Q955844,11,Carabanchel,https://wikidata.org/entity/Q1001991,OPERATIVO,40.39521211,-3.70673198,AVENIDA,MANZANARES,176,28019,265728,50_LTS_EX
514039,136,Numancia,https://wikidata.org/entity/Q10338144,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,OPERATIVO,40.39996017,-3.65167004,CALLE,RAMON PEREZ DE AYALA,80 B,28038,265746,50_LTS_EX
514042,144,Media Legua,https://wikidata.org/entity/Q9031035,14,Moratalaz,https://wikidata.org/entity/Q2076109,OPERATIVO,40.40857014,-3.66263998,CALLE,RAMON ARECES,6,28030,265749,50_LTS_EX
