ID,BARRIO,same_as_wikidata_barrio,DISTRITO,same_as_wikidata_distrito,ESTADO,CLASE-VIAL,NOMBRE-VIA,CODIGO-POSTAL,FECHA-INSTALACION,MODELO
5226539,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"DUQUE DE ALBA, 12",28012,2019-12-10,MU-51
5226562,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"MAGDALENA, 40",28012,2019-12-10,MU-51
5226563,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CARRERA,"SAN FRANCISCO, 13",28005,2019-12-10,MU-51
5226567,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"TIRSO DE MOLINA, 12",28012,2019-12-10,MU-51
5239379,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"Avenida de las Fuerzas Armadas, 11",28055,,MU-51
5239383,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"Avenida de las Fuerzas Armadas, 11",28055,,MU-51
5239384,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"Avenida de las Fuerzas Armadas, 11",28055,,MU-51
5241192,Horcajo,http://wikidata.org/entity/Q10293641,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"Avenida del Doctor Garcia Tapia, 125",28030,,AP-2
4982179,San Diego,http://wikidata.org/entity/Q11946851,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"SIERRA CARBONERA, 74",28053,2018-10-26,ACB
4982187,CASCO H.VALLECAS,,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"CONGOSTO, 35",28031,2018-10-29,MU-51
4982191,CASCO H.VALLECAS,,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"CONGOSTO, 35",28031,2018-10-29,MU-51
5476049,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476053,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476074,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-51
5476086,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-51
5476103,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476107,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476111,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
4985724,Arapiles,http://wikidata.org/entity/Q10856744,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"VALLEHERMOSO, 26",28015,2018-11-20,MU-51
4986038,Aravaca,http://wikidata.org/entity/Q3314682,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,CALLE,"HUMERA, 40",28023,2021-08-11,MU-51
4988194,PEÑA GRANDE,,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,OPERATIVO,AVENIDA,"VENTISQUERO DE LA CONDESA, 2",28035,2021-08-12,MU-51
4990375,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"HERNAN CORTES, 15",28004,2018-07-30,MU-51
4990379,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"HERNAN CORTES, 1",28004,2018-07-30,MU-51
4990383,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"FARMACIA, 16",28004,2018-07-30,MU-51
4990384,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"FARMACIA, 16",28004,2018-07-30,MU-51
5552101,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552113,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552148,Imperial,http://wikidata.org/entity/Q3773740,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552165,Imperial,http://wikidata.org/entity/Q3773740,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552167,Imperial,http://wikidata.org/entity/Q3773740,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552224,Moscardó,http://wikidata.org/entity/Q11937679,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,,,28005,,MU-51
5552251,Moscardó,http://wikidata.org/entity/Q11937679,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,,,28005,,MU-51
5552271,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552273,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552285,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552295,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552302,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552308,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552392,Los Cármenes,http://wikidata.org/entity/Q10319792,Latina,http://wikidata.org/entity/Q794954,OPERATIVO,,,28005,,MU-51
4990438,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"AUGUSTO FIGUEROA, 35",28004,2018-07-30,MU-51
4990445,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"AUGUSTO FIGUEROA, 36A",28004,2018-07-30,MU-51
4990453,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SAN MARCOS, 33",28004,2018-07-30,MU-51
4990466,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,COSTANILLA,"CAPUCHINOS, 2",28004,2018-07-30,MU-51
4990470,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"REINA, 33",28004,2018-07-30,MU-51
4990472,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"INFANTAS, 19",28004,2018-07-30,MU-51
4990567,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"REINA, 27",28004,2018-07-30,MU-51
4990569,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"REINA, 3",28004,2018-07-30,MU-51
4990570,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"REINA, 3",28004,2018-07-30,MU-51
4990609,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"INFANTAS, 10",28004,2018-07-30,MU-51
4990622,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"INFANTAS, 29",28004,2018-07-30,MU-51
5552460,Imperial,http://wikidata.org/entity/Q3773740,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552489,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552492,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552506,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552515,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552532,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552538,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552541,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552560,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552577,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552588,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552606,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552611,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552620,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552655,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552658,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552718,Moscardó,http://wikidata.org/entity/Q11937679,Usera,http://wikidata.org/entity/Q953368,OPERATIVO,,,28005,,MU-51
5226498,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CARRERA,"SAN FRANCISCO, 3",28005,2019-12-10,MU-51
5226506,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"PUERTA DE MOROS, 3",28005,2019-12-10,MU-51
5226509,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"PUERTA DE MOROS, 8",28005,2019-12-10,MU-51
5226517,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"CEBADA, 7",28005,2019-12-10,MU-51
5226518,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"CEBADA, 1",28005,2019-12-10,MU-51
5226532,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"CASCORRO, 23",28005,2019-12-10,MU-51
5226537,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"DUQUE DE ALBA, 12",28012,2019-12-10,MU-51
5226542,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"DUQUE DE ALBA, 8",28012,2019-12-10,MU-51
5226557,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"MAGDALENA, 11",28012,2019-12-10,MU-51
5226561,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"MAGDALENA, 30",28012,2019-12-10,MU-51
5226564,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CARRERA,"SAN FRANCISCO, 13",28005,2019-12-10,MU-51
5226566,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"TIRSO DE MOLINA, 12",28012,2019-12-10,MU-51
5235477,Media Legua,http://wikidata.org/entity/Q9031035,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"MORATALAZ, 25",28030,2020-01-15,MU-51
5235560,Vinateros,http://wikidata.org/entity/Q10391533,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"MORATALAZ, 146",28030,2020-01-07,MU-51
5235559,Vinateros,http://wikidata.org/entity/Q10391533,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"MORATALAZ, 146",28030,2020-01-07,MU-51
5235566,Vinateros,http://wikidata.org/entity/Q10391533,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"MORATALAZ, 146",28030,2020-01-07,MU-51
5239375,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"Avenida de las Fuerzas Armadas, 11",28055,,MU-51
5239382,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"Avenida de las Fuerzas Armadas, 11",28055,,MU-51
4982173,San Diego,http://wikidata.org/entity/Q11946851,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"SIERRA CARBONERA, 74",28053,2018-10-26,ACB
4982243,CASCO H.VALLECAS,,Villa de Vallecas,http://wikidata.org/entity/Q1947988,OPERATIVO,CALLE,"CONGOSTO, 35",28031,2018-10-31,MU-51
4985726,Arapiles,http://wikidata.org/entity/Q10856744,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"VALLEHERMOSO, 26",28015,2018-11-20,MU-51
4985728,Arapiles,http://wikidata.org/entity/Q10856744,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"VALLEHERMOSO, 26",28015,2018-11-20,MU-51
4985729,Arapiles,http://wikidata.org/entity/Q10856744,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"VALLEHERMOSO, 26",28015,2018-11-20,MU-51
5476063,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476078,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-51
5476096,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476105,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476109,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476114,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476115,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-51
5476118,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
4990373,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"HERNAN CORTES, 23",28004,2018-07-30,MU-51
4990387,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"FARMACIA, 2",28004,2018-07-30,MU-51
4990389,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SANTA BRIGIDA, 25",28004,2018-07-30,MU-51
4990392,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SANTA BRIGIDA, 12",28004,2018-07-30,MU-51
4990394,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SANTA BRIGIDA, 2",28004,2018-07-30,MU-51
4990396,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SANTA BRIGIDA, 2",28004,2018-07-30,MU-51
4990436,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SAN BARTOLOME, 23",28004,2018-07-30,MU-51
4990447,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"AUGUSTO FIGUEROA, 36A",28004,2018-07-30,MU-51
4990456,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SAN MARCOS, 37",28004,2018-07-30,MU-51
4990467,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"AUGUSTO FIGUEROA, 26",28004,2018-07-30,MU-51
4990469,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"REINA, 33",28004,2018-07-30,MU-51
4990481,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"REINA, 15",28004,2018-07-30,MU-51
5552107,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552110,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552131,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552139,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5552156,Imperial,http://wikidata.org/entity/Q3773740,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552159,Imperial,http://wikidata.org/entity/Q3773740,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552201,Imperial,http://wikidata.org/entity/Q3773740,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552732,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552760,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552791,La Chopera,http://wikidata.org/entity/Q3773750,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,,,28005,,MU-51
5552797,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,,,28005,,MU-51
5203194,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,PLAZA,"LA OROTAVA, 6",28017,2019-09-17,MU-51
5204920,Justicia,http://wikidata.org/entity/Q1992319,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"SAN GREGORIO, 15",28004,2019-08-12,MU-51
5205794,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"ROSA JARDON, 9",28016,2019-10-30,MU-51
5205797,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"ROSA JARDON, 6",28016,2019-10-30,MU-51
5205798,Nueva España,http://wikidata.org/entity/Q10338128,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"ROSA JARDON, 6",28016,2019-10-30,MU-51
5211160,Trafalgar,http://wikidata.org/entity/Q10384027,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"SANTA ENGRACIA, 43",28010,2019-11-08,MU-51
5211161,Trafalgar,http://wikidata.org/entity/Q10384027,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"SANTA ENGRACIA, 43",28010,2019-11-08,MU-51
5211420,Las Delicias,http://wikidata.org/entity/Q3773736,Arganzuela,http://wikidata.org/entity/Q2000929,OPERATIVO,CALLE,"JUAN DE MARIANA, 17B",28045,,MU-51
5213791,San Diego,http://wikidata.org/entity/Q11946851,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"PEÑA GORBEA, 33",28053,2019-12-03,MU-51
5213793,San Diego,http://wikidata.org/entity/Q11946851,Puente de Vallecas,http://wikidata.org/entity/Q2003054,OPERATIVO,CALLE,"PEÑA GORBEA, 31",28053,2019-12-03,MU-51
5214354,Ciudad Jardín,http://wikidata.org/entity/Q3773744,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,AVENIDA,"ALFONSO XIII, 23",28002,1900-01-01,MU-51
5214361,Ciudad Jardín,http://wikidata.org/entity/Q3773744,Chamartín,http://wikidata.org/entity/Q1766348,OPERATIVO,CALLE,"LUIS LARRAINZA, 57",28002,1900-01-01,MU-51
5217927,Trafalgar,http://wikidata.org/entity/Q10384027,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"SANTA ENGRACIA, 11",28010,2019-12-30,MU-51
5217932,Trafalgar,http://wikidata.org/entity/Q10384027,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"SANTA FELICIANA, 20",28010,2019-12-30,MU-51
5217947,Trafalgar,http://wikidata.org/entity/Q10384027,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"GONZALO DE CORDOBA, 1",28010,2019-12-26,MU-51
5226502,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"PUERTA DE MOROS, 4",28005,2019-12-10,MU-51
5226504,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"PUERTA DE MOROS, 4",28005,2019-12-10,MU-51
5226512,Palacio,http://wikidata.org/entity/Q2136510,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"PUERTA DE MOROS, 1",28005,2019-12-10,MU-51
5226520,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,PLAZA,"CEBADA, 1",28005,2019-12-10,MU-51
5226535,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"DUQUE DE ALBA, 14",28012,2019-12-10,MU-51
5226540,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"DUQUE DE ALBA, 6",28012,2019-12-10,MU-51
5226556,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"MAGDALENA, 10",28012,2019-12-10,MU-51
5226559,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"MAGDALENA, 23",28012,2019-12-10,MU-51
5226560,Embajadores,http://wikidata.org/entity/Q2449844,Centro,http://wikidata.org/entity/Q1763376,OPERATIVO,CALLE,"MAGDALENA, 23",28012,2019-12-10,MU-51
5235567,Vinateros,http://wikidata.org/entity/Q10391533,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"MORATALAZ, 146",28030,2020-01-07,MU-51
5235570,Vinateros,http://wikidata.org/entity/Q10391533,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"MORATALAZ, 146",28030,2020-01-07,MU-51
5239374,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"Avenida de las Fuerzas Armadas, 11",28055,,MU-51
5239380,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"Avenida de las Fuerzas Armadas, 11",28055,,MU-51
5241190,Marroquina,http://wikidata.org/entity/Q11935636,Moratalaz,http://wikidata.org/entity/Q2076109,OPERATIVO,AVENIDA,"Avenida del Doctor Garcia Tapia, 125",28030,,MU-51
4985727,Arapiles,http://wikidata.org/entity/Q10856744,Chamberí,http://wikidata.org/entity/Q1763370,OPERATIVO,CALLE,"VALLEHERMOSO, 26",28015,2018-11-20,MU-51
5476039,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-51
5476055,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476057,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
5476060,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-51
5476065,Casa de Campo,http://wikidata.org/entity/Q16302441,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,OPERATIVO,PASEO,"Paseo Puerta del Angel, 1",28011,,MU-38
