ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,FECHA_INSTALACION,MODELO
4796827,Aparcabicicletas,191,CASCO H.VICALVARO,19,VICALVARO,OPERATIVO,AVENIDA,DAROCA,327,28032,2018-06-28 00:00:00.0,MU-51
4796829,Aparcabicicletas,191,CASCO H.VICALVARO,19,VICALVARO,OPERATIVO,AVENIDA,DAROCA,327,28032,2018-06-28 00:00:00.0,MU-51
5108198,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,JOAQUIN TURINA,62,28044,1900-01-01 00:00:00.0,MU-51
5166057,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,ALBARDIN,8,28026,1900-01-01 00:00:00.0,MU-51
5166927,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,CALLE,FELIPE DIAZ,2,28026,1900-01-01 00:00:00.0,MU-51
5166961,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,CALLE,FELIPE DIAZ,2,28026,1900-01-01 00:00:00.0,MU-51
4940151,Aparcabicicletas,44,GUINDALERA,4,SALAMANCA,OPERATIVO,PLAZA,MANUEL BECERRA,8,28028,,MU-51
5176403,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,PEÑA DE FRANCIA,14,28005,2016-02-02 00:00:00.0,MU-51
5176409,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,CASINO,26,28005,2016-02-02 00:00:00.0,MU-51
3594084,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,AVENIDA,POBLADOS,165,28041,2023-05-24 00:00:00.0,MU-51
5022260,Aparcabicicletas,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,AVENIDA,PABLO NERUDA,93,28018,2010-03-01 00:00:00.0,MU-51
5023920,Aparcabicicletas,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,AVENIDA,MIGUEL HERNANDEZ,11,28038,2018-11-29 00:00:00.0,ACB
5068926,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,CAMINO VIEJO DE LEGANES,30,28019,1900-01-01 00:00:00.0,MU-51
5068928,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,TOLOSA,2,28041,2023-04-21 00:00:00.0,MU-51
5068931,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,CAMINO VIEJO DE VILLAVERDE,28,28041,1900-01-01 00:00:00.0,MU-51
5068932,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,TOLOSA,2,28041,2023-04-21 00:00:00.0,MU-51
5068991,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,CALLE,MADRE ROSA BLANCO,3,28041,1900-01-01 00:00:00.0,MU-51
5069895,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,CALLE,GENERAL MARVA,26,28026,1900-01-01 00:00:00.0,MU-51
5069897,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,CALLE,GENERAL MARVA,26,28026,1900-01-01 00:00:00.0,MU-51
5072116,Aparcabicicletas,72,ARAPILES,7,CHAMBERI,OPERATIVO,CALLE,VALLEHERMOSO,43A,28015,2018-11-20 00:00:00.0,MU-51
5072124,Aparcabicicletas,72,ARAPILES,7,CHAMBERI,OPERATIVO,CALLE,VALLEHERMOSO,43A,28015,2018-11-20 00:00:00.0,MU-51
5072129,Aparcabicicletas,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,CALLE,VALLEHERMOSO,85,28003,2016-02-22 00:00:00.0,MU-51
4740869,Aparcabicicletas,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,CALLE,MONTALBAN,4,28014,,MU-51
4740870,Aparcabicicletas,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,CALLE,MONTALBAN,4,28014,,MU-51
4740871,Aparcabicicletas,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,CALLE,MONTALBAN,4,28014,,MU-51
4741334,Aparcabicicletas,64,ALMENARA,6,TETUAN,OPERATIVO,CALLE,SAN BENITO,6,28029,2017-10-26 00:00:00.0,MU-51
4741337,Aparcabicicletas,64,ALMENARA,6,TETUAN,OPERATIVO,AVENIDA,ASTURIAS,70,28029,2017-10-26 00:00:00.0,MU-51
4741420,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,PUERTO DE BALBARAN,2,28018,2018-02-12 00:00:00.0,MU-51
4741422,Aparcabicicletas,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,VECINOS DEL POZO,9,28053,2018-02-13 00:00:00.0,MU-51
4741428,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,PUERTO DE BALBARAN,2,28018,2018-02-12 00:00:00.0,MU-51
4741754,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,MARTINEZ DE LA RIVA,106,28018,2018-02-05 00:00:00.0,MU-51
4741762,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,MARTINEZ DE LA RIVA,106,28018,2018-02-05 00:00:00.0,MU-51
4740914,Aparcabicicletas,41,RECOLETOS,4,SALAMANCA,OPERATIVO,CALLE,ALCALA,59,28014,,MU-51
4742407,Aparcabicicletas,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,REGUERA DE TOMATEROS,39,28053,2018-02-14 00:00:00.0,MU-51
4742894,Aparcabicicletas,66,BERRUGUETE,6,TETUAN,OPERATIVO,CALLE,MARQUES DE VIANA,41,28039,2017-10-26 00:00:00.0,MU-51
4745170,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,SALVADOR ALLENDE,28,28054,2018-02-27 00:00:00.0,MU-51
4745558,Aparcabicicletas,84,PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,MONFORTE DE LEMOS,38 A,28029,2021-08-04 00:00:00.0,MU-51
4745563,Aparcabicicletas,84,PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,PASEO,VAGUADA,11,28029,2021-08-11 00:00:00.0,MU-51
4745564,Aparcabicicletas,84,PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,PASEO,VAGUADA,11,28029,2021-08-05 00:00:00.0,MU-51
4745685,Aparcabicicletas,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,CALLE,BRAVO MURILLO,107,28020,2016-10-03 00:00:00.0,MU-51
4745688,Aparcabicicletas,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,CALLE,BRAVO MURILLO,107,28020,2016-10-03 00:00:00.0,MU-51
4747264,Aparcabicicletas,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,TOSSA,2,28038,2018-03-12 00:00:00.0,MU-38
4747310,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,PUERTO DE ALCOLEA,1,28053,2018-03-12 00:00:00.0,MU-51
4749637,Aparcabicicletas,33,ESTRELLA,3,RETIRO,OPERATIVO,CALLE,PEZ VOLADOR,30,28007,,MU-51
4749640,Aparcabicicletas,33,ESTRELLA,3,RETIRO,OPERATIVO,CALLE,PEZ VOLADOR,30,28007,,MU-51
4749869,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,BARCELO,2,28004,,MU-51
4749870,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,BARCELO,2,28004,,MU-51
4780550,Aparcabicicletas,46,CASTELLANA,4,SALAMANCA,OPERATIVO,CALLE,JUAN BRAVO,16,28006,,MU-51
4780554,Aparcabicicletas,46,CASTELLANA,4,SALAMANCA,OPERATIVO,CALLE,JUAN BRAVO,16,28006,,MU-51
5087022,Aparcabicicletas,83,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,RISCOS DE POLANCO,3,28035,2019-05-03 00:00:00.0,MU-51
4784677,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,PLAZA,ALSACIA,1,28032,2019-09-19 00:00:00.0,MU-51
4784679,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,PLAZA,ALSACIA,1,28032,2019-09-19 00:00:00.0,MU-51
5090548,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,AVENIDA,NICETO ALCALA ZAMORA,48,28050,2019-12-09 00:00:00.0,MU-51
5090606,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,AVENIDA,NICETO ALCALA ZAMORA,48,28050,2019-09-04 00:00:00.0,MU-51
5090607,Aparcabicicletas,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,AVENIDA,NICETO ALCALA ZAMORA,48,28050,2019-09-04 00:00:00.0,MU-51
4796646,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,ESTRECHO DE MESINA,1,28043,2018-08-01 00:00:00.0,MU-51
4796828,Aparcabicicletas,191,CASCO H.VICALVARO,19,VICALVARO,OPERATIVO,AVENIDA,DAROCA,327,28032,2018-06-28 00:00:00.0,MU-51
4796832,Aparcabicicletas,191,CASCO H.VICALVARO,19,VICALVARO,OPERATIVO,AVENIDA,DAROCA,327,28032,2018-06-28 00:00:00.0,MU-51
4797528,Aparcabicicletas,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,CALLE,JESUS MAESTRO,3,28003,2018-08-16 00:00:00.0,MU-51
5135176,Aparcabicicletas,86,VALVERDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,NUESTRA SEÑORA DE VALVERDE,225,28034,2020-06-10 00:00:00.0,ACB
528297,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,CALLE,CAMINO VIEJO DE LEGANES,188,28025,2021-12-04 00:00:00.0,MU-51
3594005,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,CALLE,ELISA OCHOA,2,28026,2021-12-04 00:00:00.0,MU-51
3594086,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,AVENIDA,POBLADOS,165,28041,2021-12-04 00:00:00.0,MU-51
3594130,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,MARIA MARTINEZ OVIOL,12,28021,1900-01-01 00:00:00.0,MU-51
3594132,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,MARIA MARTINEZ OVIOL,12,28021,1900-01-01 00:00:00.0,MU-51
5057681,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,CALLE,NUESTRA SEÑORA DE LA ANTIGUA,52 C,28025,1900-01-01 00:00:00.0,MU-51
5068988,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,CALLE,MADRE ROSA BLANCO,3,28041,1900-01-01 00:00:00.0,MU-51
5068989,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,CALLE,MADRE ROSA BLANCO,3,28041,1900-01-01 00:00:00.0,MU-51
5072115,Aparcabicicletas,72,ARAPILES,7,CHAMBERI,OPERATIVO,CALLE,VALLEHERMOSO,43A,28015,2018-11-20 00:00:00.0,MU-51
5072126,Aparcabicicletas,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,CALLE,VALLEHERMOSO,85,28003,2016-02-22 00:00:00.0,MU-51
5072929,Aparcabicicletas,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,CALLE,JUAN DUQUE,46,28005,,MU-51
4740867,Aparcabicicletas,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,CALLE,MONTALBAN,4,28014,,MU-51
4740918,Aparcabicicletas,41,RECOLETOS,4,SALAMANCA,OPERATIVO,CALLE,ALCALA,59,28014,,MU-51
4741335,Aparcabicicletas,64,ALMENARA,6,TETUAN,OPERATIVO,CALLE,SAN BENITO,6,28029,2017-10-26 00:00:00.0,MU-51
4741410,Aparcabicicletas,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,VECINOS DEL POZO,9,28053,2018-02-13 00:00:00.0,MU-51
4741427,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,PUERTO DE BALBARAN,2,28018,2018-02-12 00:00:00.0,MU-51
4741429,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,PUERTO DE BALBARAN,2,28018,2018-02-12 00:00:00.0,MU-51
4741763,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,MARTINEZ DE LA RIVA,106,28018,2018-02-05 00:00:00.0,MU-51
4740916,Aparcabicicletas,41,RECOLETOS,4,SALAMANCA,OPERATIVO,CALLE,ALCALA,59,28014,,MU-51
4742898,Aparcabicicletas,63,CASTILLEJOS,6,TETUAN,OPERATIVO,CALLE,BRAVO MURILLO,278,28020,2017-10-26 00:00:00.0,MU-51
4745167,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,SALVADOR ALLENDE,28,28054,2018-02-27 00:00:00.0,MU-51
4745168,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,SALVADOR ALLENDE,28,28054,2018-02-27 00:00:00.0,MU-51
4745322,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,SIERRA DE ALQUIFE,10,28053,2018-02-23 00:00:00.0,MU-51
4745359,Aparcabicicletas,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,GERARDO DIEGO,15,28018,2018-02-22 00:00:00.0,MU-51
4745487,Aparcabicicletas,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,CALLE,JEMENUÑO,2B,28005,,MU-51
4745489,Aparcabicicletas,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,CALLE,JEMENUÑO,2B,28005,,MU-51
4745495,Aparcabicicletas,25,DELICIAS,2,ARGANZUELA,OPERATIVO,CALLE,ALICANTE,7,28045,,MU-51
4745496,Aparcabicicletas,25,DELICIAS,2,ARGANZUELA,OPERATIVO,CALLE,ALICANTE,7,28045,,MU-51
4745566,Aparcabicicletas,84,PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,PASEO,VAGUADA,11,28029,2021-08-18 00:00:00.0,MU-51
4745577,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,PEÑA GORBEA,13,28053,2018-03-02 00:00:00.0,MU-51
4745683,Aparcabicicletas,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,CALLE,BRAVO MURILLO,107,28020,2016-10-03 00:00:00.0,MU-51
4749617,Aparcabicicletas,33,ESTRELLA,3,RETIRO,OPERATIVO,CALLE,JOSE MARTINEZ DE VELASCO,18,28007,,MU-51
4749639,Aparcabicicletas,33,ESTRELLA,3,RETIRO,OPERATIVO,CALLE,PEZ VOLADOR,30,28007,,MU-51
4780553,Aparcabicicletas,46,CASTELLANA,4,SALAMANCA,OPERATIVO,CALLE,JUAN BRAVO,16,28006,,MU-51
4780579,Aparcabicicletas,51,EL VISO,5,CHAMARTIN,OPERATIVO,CALLE,PRINCIPE DE VERGARA,187,28002,,MU-51
4782836,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CIRCE,50,28022,2019-08-06 00:00:00.0,MU-51
4784676,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,PLAZA,ALSACIA,1,28032,2019-09-19 00:00:00.0,MU-51
4784819,Aparcabicicletas,141,PAVONES,14,MORATALAZ,OPERATIVO,CALLE,VALDEBERNARDO,2,28030,2018-05-25 00:00:00.0,MU-51
5087025,Aparcabicicletas,83,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,RISCOS DE POLANCO,3,28035,2019-05-03 00:00:00.0,MU-51
4796648,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,ESTRECHO DE MESINA,1,28043,2018-08-01 00:00:00.0,MU-51
4796823,Aparcabicicletas,191,CASCO H.VICALVARO,19,VICALVARO,OPERATIVO,AVENIDA,DAROCA,327,28032,2018-06-28 00:00:00.0,MU-51
4797649,Aparcabicicletas,181,CASCO H.VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,CALLE,LA REVOLTOSA,26,28031,2018-08-13 00:00:00.0,MU-51
4739801,Aparcabicicletas,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,AVENIDA,PLANETARIO,14,28045,,MU-51
4739802,Aparcabicicletas,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,AVENIDA,PLANETARIO,14,28045,,MU-51
4740431,Aparcabicicletas,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,AVENIDA,PARQUE DE PALOMERAS BAJAS,10,28018,2018-01-31 00:00:00.0,MU-51
4740868,Aparcabicicletas,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,CALLE,MONTALBAN,4,28014,,MU-51
4741336,Aparcabicicletas,64,ALMENARA,6,TETUAN,OPERATIVO,AVENIDA,ASTURIAS,70,28029,2017-10-26 00:00:00.0,MU-51
4741425,Aparcabicicletas,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,VECINOS DEL POZO,9,28053,2018-02-13 00:00:00.0,MU-51
4741761,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,MARTINEZ DE LA RIVA,106,28018,2018-02-05 00:00:00.0,MU-51
4741765,Aparcabicicletas,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,MARTINEZ DE LA RIVA,106,28018,2018-02-05 00:00:00.0,MU-51
4740915,Aparcabicicletas,41,RECOLETOS,4,SALAMANCA,OPERATIVO,CALLE,ALCALA,59,28014,,MU-51
4742409,Aparcabicicletas,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,REGUERA DE TOMATEROS,39,28053,2018-02-14 00:00:00.0,MU-51
4742410,Aparcabicicletas,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,REGUERA DE TOMATEROS,39,28053,2018-02-14 00:00:00.0,MU-51
4742411,Aparcabicicletas,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,REGUERA DE TOMATEROS,39,28053,2018-02-14 00:00:00.0,MU-51
4745169,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,SALVADOR ALLENDE,28,28054,2018-02-27 00:00:00.0,MU-51
4745358,Aparcabicicletas,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,CALLE,GERARDO DIEGO,15,28018,2018-02-22 00:00:00.0,MU-51
4745488,Aparcabicicletas,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,CALLE,JEMENUÑO,2B,28005,,MU-51
4745557,Aparcabicicletas,84,PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,MONFORTE DE LEMOS,38 A,28029,2021-08-02 00:00:00.0,MU-51
4745559,Aparcabicicletas,84,PILAR,8,FUENCARRAL-EL PARDO,OPERATIVO,AVENIDA,MONFORTE DE LEMOS,38 A,28029,2021-08-04 00:00:00.0,MU-51
4745686,Aparcabicicletas,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,CALLE,BRAVO MURILLO,107,28020,2016-10-03 00:00:00.0,MU-51
4748549,Aparcabicicletas,94,VALDEZARZA,9,MONCLOA-ARAVACA,OPERATIVO,CALLE,ANTONIO MACHADO,14 A,28035,2021-08-04 00:00:00.0,MU-51
4749638,Aparcabicicletas,33,ESTRELLA,3,RETIRO,OPERATIVO,CALLE,PEZ VOLADOR,30,28007,,MU-51
4749868,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,BARCELO,2,28004,,MU-51
4749871,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,BARCELO,2,28004,,MU-51
4749872,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,BARCELO,2,28004,,MU-51
4780551,Aparcabicicletas,46,CASTELLANA,4,SALAMANCA,OPERATIVO,CALLE,JUAN BRAVO,16,28006,,MU-51
5087026,Aparcabicicletas,83,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,OPERATIVO,CALLE,RISCOS DE POLANCO,3,28035,2019-05-03 00:00:00.0,MU-51
4782833,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CIRCE,50,28022,2021-09-02 00:00:00.0,MU-51
4782834,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CIRCE,50,28022,2019-12-09 00:00:00.0,MU-51
4782837,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CIRCE,50,28022,2019-08-06 00:00:00.0,MU-51
4782838,Aparcabicicletas,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,CALLE,CIRCE,50,28022,2019-08-06 00:00:00.0,MU-51
4784680,Aparcabicicletas,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,PLAZA,ALSACIA,1,28032,2019-12-09 00:00:00.0,MU-51
4785140,Aparcabicicletas,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,CALLE,JEMENUÑO,2B,28005,,MU-51
4793708,Aparcabicicletas,53,CIUDAD JARDIN,5,CHAMARTIN,OPERATIVO,AVENIDA,RAMON Y CAJAL,5,28016,,MU-51
4796645,Aparcabicicletas,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,CALLE,ESTRECHO DE MESINA,1,28043,2018-08-01 00:00:00.0,MU-51
4796833,Aparcabicicletas,191,CASCO H.VICALVARO,19,VICALVARO,OPERATIVO,AVENIDA,DAROCA,327,28032,2018-06-28 00:00:00.0,MU-51
5108201,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,JOAQUIN TURINA,62,28044,1900-01-01 00:00:00.0,MU-51
5166055,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,ALBARDIN,8,28026,1900-01-01 00:00:00.0,MU-51
5166058,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,PARQUE DE LA PALOMA,44,28026,1900-01-01 00:00:00.0,MU-51
5166923,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,CALLE,FELIPE DIAZ,2,28026,1900-01-01 00:00:00.0,MU-51
5176401,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,PEÑA DE FRANCIA,14,28005,2016-02-02 00:00:00.0,MU-51
5176404,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,PEÑA DE FRANCIA,14,28005,2016-02-02 00:00:00.0,MU-51
5176406,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,PEÑA DE FRANCIA,14,28005,2016-02-02 00:00:00.0,MU-51
5176412,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,CASINO,26,28005,2016-02-02 00:00:00.0,MU-51
5180200,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,CALLE,FELIPE V,2,28013,2013-08-15 00:00:00.0,MU-51
5180204,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,CALLE,ARRIETA,6,28013,2013-08-15 00:00:00.0,MU-51
5182653,Aparcabicicletas,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,PLAZA,MANUEL GOMEZ-MORENO,1,28020,,MU-51
5182675,Aparcabicicletas,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,PLAZA,MANUEL GOMEZ-MORENO,1,28020,,MU-51
5182676,Aparcabicicletas,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,PLAZA,MANUEL GOMEZ-MORENO,1,28020,,MU-51
5182688,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,DAROCA,91,28017,2019-07-12 00:00:00.0,MU-51
5182690,Aparcabicicletas,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,AVENIDA,DAROCA,91,28017,2019-07-12 00:00:00.0,MU-51
5182904,Aparcabicicletas,144,MEDIA LEGUA,14,MORATALAZ,OPERATIVO,CALLE,ARROYO DE LA MEDIA LEGUA,31,28030,2019-06-13 00:00:00.0,ACB
5182910,Aparcabicicletas,144,MEDIA LEGUA,14,MORATALAZ,OPERATIVO,CALLE,ARROYO DE LA MEDIA LEGUA,31,28030,2019-06-13 00:00:00.0,ACB
5182913,Aparcabicicletas,144,MEDIA LEGUA,14,MORATALAZ,OPERATIVO,CALLE,ARROYO DE LA MEDIA LEGUA,31,28030,2019-06-13 00:00:00.0,ACB
5135084,Aparcabicicletas,53,CIUDAD JARDIN,5,CHAMARTIN,OPERATIVO,AVENIDA,RAMON Y CAJAL,3,28016,,MU-51
5166054,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,ALBARDIN,8,28026,1900-01-01 00:00:00.0,MU-51
5166056,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,ALBARDIN,8,28026,1900-01-01 00:00:00.0,MU-51
5166934,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,CALLE,FELIPE DIAZ,2,28026,1900-01-01 00:00:00.0,MU-51
4940152,Aparcabicicletas,44,GUINDALERA,4,SALAMANCA,OPERATIVO,PLAZA,MANUEL BECERRA,8,28028,,MU-51
5176402,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,PEÑA DE FRANCIA,14,28005,2016-02-02 00:00:00.0,MU-51
5176410,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,CASINO,26,28005,2016-02-02 00:00:00.0,MU-51
5180198,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,CALLE,FELIPE V,2,28013,2013-08-15 00:00:00.0,MU-51
5180201,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,CALLE,FELIPE V,2,28013,2013-08-15 00:00:00.0,MU-51
5166960,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,CALLE,FELIPE DIAZ,2,28026,1900-01-01 00:00:00.0,MU-51
4939961,Aparcabicicletas,182,SANTA EUGENIA,18,VILLA DE VALLECAS,OPERATIVO,PLAZA,ANTONIO MARIA SEGOVIA,2,28031,2018-10-02 00:00:00.0,MU-38
4939975,Aparcabicicletas,182,SANTA EUGENIA,18,VILLA DE VALLECAS,OPERATIVO,CALLE,CERRO DE ALMODOVAR,9,28007,2018-09-28 00:00:00.0,MU-51
5176405,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,PEÑA DE FRANCIA,14,28005,2016-02-02 00:00:00.0,MU-51
5176407,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,CASINO,26,28005,2016-02-02 00:00:00.0,MU-51
