PK,NOMBRE,TIPO,EQUIPAMIENTO,TRANSPORTE,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,CODIGO-POSTAL,BARRIO,DISTRITO
4560927,Instalación Deportiva Municipal Básica Los Cármenes,Instalación Deportiva,2 Campos de fútbol (de tierra) 1 Pista de baloncesto 1 Pista de fútbol sala 1 Pista polideportiva (1 baloncesto y 4 voleibol) Tenis de mesa,"Metro: LagunaBus: 25 , 31, 55, 119Renfe: Laguna",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc2abbcdb9902110VgnVCM1000000b205a0aRCRD,"ALHAMBRA, 35",CALLE,28047,LOS CARMENES,LATINA
4542517,Instalación Deportiva Municipal Básica Los Llanos,Instalación Deportiva,1 Zona de calistenia 2 Pistas de tenis,"Bus: 73 , 112 , 120 , 122",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86b38e71e6e61110VgnVCM1000000b205a0aRCRD,"FLORENCIO CASTILLO, 3",CALLE,28043,PIOVERA,HORTALEZA
5706154,Instalación Deportiva Municipal Básica Los Morales,Instalación Deportiva,1 Pista de baloncesto,"Metro: La Peseta.Bus: 35 , 155",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12af8ea1ffde8210VgnVCM2000000c205a0aRCRD,"MORALES, 31",CALLE,28054,BUENAVISTA,CARABANCHEL
5706141,Instalación Deportiva Municipal Básica Los Morales - Patrimonio Humanidad I,Instalación Deportiva,1 Campo de fútbol Sala,"Metro: La Peseta.Bus: 35 , 155",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05088ea1ffde8210VgnVCM2000000c205a0aRCRD,"PATRIMONIO DE LA HUMANIDAD, 37",CALLE,28054,BUENAVISTA,CARABANCHEL
5706226,Instalación Deportiva Municipal Básica Los Morales - Patrimonio Humanidad II,Instalación Deportiva,2 Pistas de petanca. 1 Pista de Chito,"Metro: La Peseta.Bus: 35 , 155",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a06c64a0ee8210VgnVCM2000000c205a0aRCRD,MORALES,CALLE,28054,BUENAVISTA,CARABANCHEL
4660152,Instalación Deportiva Municipal Básica Los Poblados,Instalación Deportiva,1 Campo de fútbol1 Pista de baloncesto1 Pista de fútbol sala1 Pista de patinaje,"Metro: San Francisco.Bus: 47 , 118 , 121 , 131 , 155",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5456d915a1f65110VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,28044,BUENAVISTA,CARABANCHEL
4542914,Instalación Deportiva Municipal Básica Los Rosales I,Instalación Deportiva,1 Pista de baloncesto,"Bus: 85 , 123Renfe: Villaverde Bajo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6912f12fa4f61110VgnVCM1000000b205a0aRCRD,"LOS ROSALES, 131",AVENIDA,28021,BUTARQUE,VILLAVERDE
4556968,Instalación Deportiva Municipal Básica Lucano,Instalación Deportiva,1 Campo de fútbol1 Pista polideportiva,"Bus: 28 , 48 , 140",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2675edf4b85e1110VgnVCM1000000b205a0aRCRD,LUCANO,CALLE,28022,CANILLEJAS,SAN BLAS-CANILLEJAS
4542969,Instalación Deportiva Municipal Básica Luis Buitrago,Instalación Deportiva,1 Pista de baloncesto 1 Pista de fútbol sala 1 Pista de patinaje 1 Rocódromo,"Metro: Hortaleza. Bus: 9 , 72 , 107 , 125 , 172",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a11d575cf5f61110VgnVCM1000000b205a0aRCRD,"LUIS BUITRAGO, 7",CALLE,28033,PINAR DEL REY,HORTALEZA
4528647,Instalación Deportiva Municipal Básica Luis Mitjans,Instalación Deportiva,1 Pista de baloncesto,"Metro: Pacífico, Conde de CasalBus: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 136 , 141 , 310",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb98ef23df201110VgnVCM1000000b205a0aRCRD,"LUIS MITJANS, 15",CALLE,28007,ADELFAS,RETIRO
4548105,Instalación Deportiva Municipal Básica Lyon - Flandes,Instalación Deportiva,1 Pista de fútbol sala,"Bus: 30 , 100 , 140",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c07867f7e791110VgnVCM2000000c205a0aRCRD,"LYON, 136 (c/v Calle Flandes, 4 posterior)",CALLE,28030,HORCAJO,MORATALAZ
4542907,Instalación Deportiva Municipal Básica Machupichu,Instalación Deportiva,Pista de fútbol sala (cubierta). Pista polideportiva.,"Metro: Canillas. Bus: 73 , 112 , 120 , 122 , 153.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0245e57e04f61110VgnVCM1000000b205a0aRCRD,"MACHUPICHU, 50",AVENIDA,28043,PIOVERA,HORTALEZA
6297321,Instalación Deportiva Municipal Básica Madrid - Las Tablas,Instalación Deportiva,Pista de baloncesto. Campo de fútbol 7. Pista de hockey.,Metro: FuencarralBus: 176,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0551a2d399a05310VgnVCM1000000b205a0aRCRD,"FROMISTA, 5",CALLE,28050,VALVERDE,FUENCARRAL-EL PARDO
49314,Instalación Deportiva Municipal Básica Madrid Sur,Instalación Deportiva,Pistas de Tenis,"Bus: 136 , 144 , 310",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11d6395961e4f010VgnVCM2000000c205a0aRCRD,"PUERTO DE VELATE, 18",CALLE,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS
4548184,Instalación Deportiva Municipal Básica Mallorca,Instalación Deportiva,2 Pistas de baloncesto,"Metro: Barrio de la ConcepciónBus: 11 , 21 , 48 , 70 , 146",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e958d66a1891110VgnVCM1000000b205a0aRCRD,AGASTIA,CALLE,28027,CONCEPCION,CIUDAD LINEAL
4541991,Instalación Deportiva Municipal Básica Manizales,Instalación Deportiva,1 Pista de fútbol sala,"Metro: San LorenzoBus: 72 , 87",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7bdcf0980a61110VgnVCM1000000b205a0aRCRD,"GALAPA, 10",CALLE,28033,PINAR DEL REY,HORTALEZA
4542050,Instalación Deportiva Municipal Básica Mar de Japón,Instalación Deportiva,1 Pista de patinaje,"Metro: San LorenzoBus: 9 , 72 , 87 , 107",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7edd9bddb2a61110VgnVCM1000000b205a0aRCRD,"MAR DEL JAPON, 7",CALLE,28033,PINAR DEL REY,HORTALEZA
4557260,Instalación Deportiva Municipal Básica Maracena,Instalación Deportiva,1 Pista de balonmano,"Metro: Hospital Doce de Octubre.Bus: 18 , 22 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 116 , 121.Renfe: Orcasitas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddbf9695ed9e1110VgnVCM1000000b205a0aRCRD,"MARACENA, 1",CALLE,28041,ORCASUR,USERA
4555804,Instalación Deportiva Municipal Básica Maris Stella,Instalación Deportiva,1 Campo de fútbol 11 de césped artificial,"Bus: 81 , 121",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7216210e00e1110VgnVCM1000000b205a0aRCRD,"DOCTOR TOLOSA LATOUR, 18",CALLE,28026,PRADOLONGO,USERA
4547652,Instalación Deportiva Municipal Básica Martala I,Instalación Deportiva,Pista polideportiva (con marcajes de fútbol sala y 2 de baloncesto) 3 Pistas de Chito 3 Tenis de mesa,"Metro: Artilleros. Bus: 30 , 32 , 71",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebc063952e391110VgnVCM2000000c205a0aRCRD,"PICO DE LOS ARTILLEROS, 5",CALLE,28030,MARROQUINA,MORATALAZ
4542813,Instalación Deportiva Municipal Básica Maruja Mallo,Instalación Deportiva,1 Pista polideportiva,Bus: 87,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac493da191f61110VgnVCM1000000b205a0aRCRD,"MARUJA MALLO, 7",AVENIDA,28050,VALDEFUENTES,HORTALEZA
4541944,Instalación Deportiva Municipal Básica María Inmaculada,Instalación Deportiva,1 Pista polideportiva,"Metro: Carabanchel Alto.Bus: 34 , 139",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e15c12386f961110VgnVCM1000000b205a0aRCRD,CRUCES,CAMINO,28044,BUENAVISTA,CARABANCHEL
4660445,Instalación Deportiva Municipal Básica María de Austria,Instalación Deportiva,1 Pista de chito1 Pista de petanca1 Pista de calva,"Metro: AbrantesBus: 47 , 108 , 118 , 247",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1115bed1e3f65110VgnVCM1000000b205a0aRCRD,EMPERATRIZ MARÍA DE AUSTRIA,PARQUE,28025,ABRANTES,CARABANCHEL
4556437,Instalación Deportiva Municipal Básica Matilde Gayo,Instalación Deportiva,1 Pista de baloncesto. 1 Tenis de Mesa,"Metro: Usera.Bus: 6 , 23 , 47 , 78 , 123 , 247",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ca8207c4a4e1110VgnVCM1000000b205a0aRCRD,"MATILDE GAYO, 4",CALLE,28026,MOSCARDO,USERA
4557011,Instalación Deportiva Municipal Básica Maíz,Instalación Deportiva,2 Tenis de mesa,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71817ad2f95e1110VgnVCM1000000b205a0aRCRD,"RICARDO BELTRAN Y ROZPIDE, 28",CALLE,28026,ZOFIO,USERA
4557257,Instalación Deportiva Municipal Básica Medio Amposta,Instalación Deportiva,2 Pistas polideportivas,"Metro:  San BlasBus: 38 , 48 , 153",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5289695ed9e1110VgnVCM1000000b205a0aRCRD,ALBERIQUE,CALLE,28037,AMPOSTA,SAN BLAS-CANILLEJAS
4541764,Instalación Deportiva Municipal Básica Mercedes Arteaga,Instalación Deportiva,1 Pista polideportiva,"Metro: UrgelBus: 34 , 35 , 108 , 118 , 119",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=483d9d7a55961110VgnVCM1000000b205a0aRCRD,"MERCEDES ARTEAGA, S/N",CALLE,28019,OPAÑEL,CARABANCHEL
4583054,Instalación Deportiva Municipal Básica Miguel Hernández (Parque lineal del Manzanares),Instalación Deportiva,1 Pista de baloncesto. 1 Pista de fútbol sala,"Metro: Miguel HernándezBus: 54 , 58 , 103 , 142 , 143",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3118c53477db2110VgnVCM1000000b205a0aRCRD,"MIGUEL HERNANDEZ, 48",AVENIDA,28038,PALOMERAS SURESTE,PUENTE DE VALLECAS
4541784,Instalación Deportiva Municipal Básica Miguel Riesco,Instalación Deportiva,1 Pista de baloncesto,"Metro: CanillasBus: 73 , 112 , 120 , 122",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7559d7a55961110VgnVCM1000000b205a0aRCRD,"MIGUEL RIESCO, 7",CALLE,28043,CANILLAS,HORTALEZA
4670020,Instalación Deportiva Municipal Básica Miguel Riesco - Ramón Power,Instalación Deportiva,1 Pista de bolos y petanca2 Pistas de chito,"Metro: Canillas. Bus: 73 , 112 , 120 , 122 , 153.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b66d141f97c5110VgnVCM1000000b205a0aRCRD,"MIGUEL RIESCO, 1",CALLE,28043,PIOVERA,HORTALEZA
4557035,Instalación Deportiva Municipal Básica Miguel Yuste,Instalación Deportiva,1 Pista de baloncesto. 1 Pista de fútbol sala,"Metro: SuancesBus: 28 , 105 , 153",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=264d8d498a5e1110VgnVCM1000000b205a0aRCRD,MIGUEL YUSTE,CALLE,28037,SIMANCAS,SAN BLAS-CANILLEJAS
4541798,Instalación Deportiva Municipal Básica Minaya,Instalación Deportiva,1 Pista de baloncesto,"Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120 , 125",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=493e5a1006961110VgnVCM1000000b205a0aRCRD,"MINAYA, 5",CALLE,28043,CANILLAS,HORTALEZA
4547376,Instalación Deportiva Municipal Básica Mirador de la Reina (Cerro Minguete),Instalación Deportiva,1 Campo de fútbol 7 (césped artificial) 1 Pista polideportiva (con marcajes de baloncesto longitudinal y transversal y balonmano) 2 Pistas de tenis 2 Pistas de padel (de césped artificial) 1 Pista de bolos y petanca 2 Pistas de tenis de mesa,"Metro: Arroyo del Fresno , LacomaBus: 49",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72360e45fe291110VgnVCM2000000c205a0aRCRD,"MIRADOR DE LA REINA, 2",CALLE,28035,MIRASIERRA,FUENCARRAL-EL PARDO
6298067,Instalación Deportiva Municipal Básica Mirasierra,Instalación Deportiva,Pista de baloncesto y pista polideportiva.,"Metro: FuencarralBus: 133, 134",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=beda96e321f05310VgnVCM1000000b205a0aRCRD,"NURIA, 83",CALLE,28034,MIRASIERRA,FUENCARRAL-EL PARDO
5701215,Instalación Deportiva Municipal Básica Molino,Instalación Deportiva,2 Pistas de bolos y petanca,"Metro: LegazpiBus: 6 , 18 , 22 , 45 , 47 , 59 , 62 , 76 , 78 , 79 , 85 , 86 , 88 , 123 , 148.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=43cd6650164d8210VgnVCM2000000c205a0aRCRD,"MOLINO, 2",PASEO,28045,LEGAZPI,ARGANZUELA
6308364,Instalación Deportiva Municipal Básica Mondariz,Instalación Deportiva,Pista de fútbol sala y pista de balonmano.,"Metro: Barrio del PilarBus: 128, 132, 137, 49, 83",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c117d9359e735310VgnVCM2000000c205a0aRCRD,"MONDARIZ, 1",PLAZA,28029,EL PILAR,FUENCARRAL-EL PARDO
6330956,Instalación Deportiva Municipal Básica Monovar,Instalación Deportiva,1 Pista de patinaje,"Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=823c018d9d9a5310VgnVCM2000000c205a0aRCRD,"MONOVAR, 3",CALLE,28033,APOSTOL SANTIAGO,HORTALEZA
4670011,Instalación Deportiva Municipal Básica Montalbos,Instalación Deportiva,1 Pista de patinaje3 Pistas de chito,"Metro: Canillas. Bus: 73 , 112 , 120 , 122 , 153.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b19d141f97c5110VgnVCM1000000b205a0aRCRD,"MONTALBOS, 14",CALLE,28043,CANILLAS,HORTALEZA
178423,Instalación Deportiva Municipal Básica Montecarmelo,Instalación Deportiva,Pista de baloncesto. Campo de fútbol 7 (césped artificial). Pista de fútbol sala,Bus: 704,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc56395961e4f010VgnVCM2000000c205a0aRCRD,"MONASTERIO DE EL PAULAR, 138",CALLE,28049,MIRASIERRA,FUENCARRAL-EL PARDO
10966950,Instalación Deportiva Municipal Básica Montecarmelo McDonald´s,Instalación Deportiva,1 Pista polideportiva,Bus: 704,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f9419106482b610VgnVCM2000001f4a900aRCRD,"MONTECARMELO, 1",AVENIDA,28049,MIRASIERRA,FUENCARRAL-EL PARDO
4528327,Instalación Deportiva Municipal Básica Mártires Maristas,Instalación Deportiva,1 Pista de baloncesto,"Metro: ValdezarzaBus: 64 , 82 , 126 ,  127 , 132 , 137.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=745473fc54ff0110VgnVCM1000000b205a0aRCRD,"MARTIRES MARISTAS, 2",AVENIDA,28035,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA
4541310,Instalación Deportiva Municipal Básica Nevado de Cumbal,Instalación Deportiva,1 Campo de fútbol 11 de césped artificial (con 2 marcajes de fútbol 7),"Metro: Mar de CristalBus: 87 , 104 , 112 ,  120 , 125 , 153 , 172",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c03a3c00a6a51110VgnVCM1000000b205a0aRCRD,"NEVADO DEL CUMBAL, 4",CALLE,28033,PINAR DEL REY,HORTALEZA
4557490,Instalación Deportiva Municipal Básica Nicolasa Gómez,Instalación Deportiva,1 Pista polideportiva,"Metro: Torre AriasBus: 77 , 105 , 140 , 153",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0afcfc5e5ae1110VgnVCM1000000b205a0aRCRD,"NICOLASA GOMEZ, 1",CALLE,28022,CANILLEJAS,SAN BLAS-CANILLEJAS
4583223,Instalación Deportiva Municipal Básica Novecento,Instalación Deportiva,2 Pistas de baloncesto 1 Pista de voleibol,"Bus: 10, 57 , 102 , 136 , 144 , 310Renfe: El Pozo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2444df453adb2110VgnVCM1000000b205a0aRCRD,"NOVECENTO, 6",CALLE,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS
4555858,Instalación Deportiva Municipal Básica Nuestra Señora de Loreto,Instalación Deportiva,1 Pista de baloncesto,"Metro: BarajasBus: 101 , 105 , 115 , 151",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50e8afe6d20e1110VgnVCM1000000b205a0aRCRD,"TIMON, 16",CALLE,28042,TIMON,BARAJAS
6206650,Instalación Deportiva Municipal Básica Nuestra Señora de la Paloma,Instalación Deportiva,1 Pista polideportiva,"Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 62 , 76 , 85 , 86 , 247Renfe: Delicias",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8163d840e4623310VgnVCM2000000c205a0aRCRD,"SAN FRANCISCO, 4",CARRERA,28005,PALACIO,CENTRO
4542521,Instalación Deportiva Municipal Básica Nueva Esperanza,Instalación Deportiva,1 Pista de polideportiva1 Pista de patinaje,"Metro: Villaverde Bajo CruceBus: 18 , 22 , 76 , 86 , 116 , 130Renfe: Puente Alcocer",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5fbfdaa18e61110VgnVCM1000000b205a0aRCRD,"ANOETA, 1",CALLE,28041,LOS ANGELES,VILLAVERDE
4660151,Instalación Deportiva Municipal Básica Ontanilla,Instalación Deportiva,1 Campo de fútbol 7,"Metro: Pan BenditoBus: 108 , 116 , 118 , 121 , 131 , 155",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7036d915a1f65110VgnVCM1000000b205a0aRCRD,LOS POBLADOS,AVENIDA,28025,ABRANTES,CARABANCHEL
6342577,Instalación Deportiva Municipal Básica Orcasur II,Instalación Deportiva,2 Pistas de baloncesto  2 Pistas polideportivas  4 Tenis de mesa,"Bus: 81 , 121",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2058da3da4ce5310VgnVCM1000000b205a0aRCRD,"ORCASUR, 53",AVENIDA,28041,ORCASUR,USERA
4564065,Instalación Deportiva Municipal Básica Oscar y Jesús,Instalación Deportiva,1 Campo de fútbol (de tierra) 1 Pista de fútbol sala (con equipamiento para baloncesto también) Tenis de mesa,"Bus: 17 , 34 , 39 , 117, 139",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98bb53a201322110VgnVCM1000000b205a0aRCRD,"SOLEDAD CAZORLA, 22",CALLE,28044,LAS AGUILAS,LATINA
4557531,Instalación Deportiva Municipal Básica Oyarzun,Instalación Deportiva,2 Pistas de bolos y petanca,"Bus: 6 , 60 , 78 , 81 , 116 , 131",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=494c39d8c6ae1110VgnVCM1000000b205a0aRCRD,"OYARZUN, 1",PLAZA,28041,ORCASITAS,USERA
4544631,Instalación Deportiva Municipal Básica P.A.R. Antonio López,Instalación Deportiva,1 Pista polideportiva,"Metro: Marqués de Vadillo. Bus:  23 , 34 , 35 , 116 , 118 , 119",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=647b204ea5971110VgnVCM1000000b205a0aRCRD,"ANTONIO LOPEZ, 27",CALLE,28019,COMILLAS,CARABANCHEL
4549978,Instalación Deportiva Municipal Básica P.A.R. Avda. Marqués de Corbera,Instalación Deportiva,1 Pista de patinaje,"Metro: La ElipaBus: 15 , 28 , 106 , 110 , 113 , 210",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=120225f8c62a1110VgnVCM1000000b205a0aRCRD,"MARQUES DE CORBERA, 62",AVENIDA,28017,VENTAS,CIUDAD LINEAL
4556602,Instalación Deportiva Municipal Básica P.A.R. Avenida Rafaela Ybarra,Instalación Deportiva,1 Pista de balonmano,"Metro: Plaza ElípticaBus: 6 , 60 , 78 , 81",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b03e6ec3035e1110VgnVCM1000000b205a0aRCRD,"RAFAELA YBARRA, 51",AVENIDA,28026,PRADOLONGO,USERA
4556996,Instalación Deportiva Municipal Básica P.A.R. Manuel Noya,Instalación Deportiva,1 Pista de fútbol sala,"Metro: UseraBus: 55 , 60 , 116",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69561776595e1110VgnVCM1000000b205a0aRCRD,"MANUEL NOYA, 2",CALLE,28026,MOSCARDO,USERA
4580267,Instalación Deportiva Municipal Básica Pablo Casals,Instalación Deportiva,1 Pista de fútbol sala,"Metro: Puerta del ÁngelBus: 25 , 31 , 33 , 36 , 39 , 50 , 62 , 65 , 138.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d75d8672e92b2110VgnVCM1000000b205a0aRCRD,"ERMITA DEL SANTO, 10",PASEO,28011,PUERTA DEL ANGEL,LATINA
6271846,Instalación Deportiva Municipal Básica Padre Claret,Instalación Deportiva,3 Pistas de Fútbol-Sala.,"Bus: 29 , 52 , 70 , 107.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6151b0ae3654310VgnVCM1000000b205a0aRCRD,"PADRE CLARET, 18",CALLE,28002,PROSPERIDAD,CHAMARTIN
4546986,Instalación Deportiva Municipal Básica Padre Damián,Instalación Deportiva,5 Pistas de Pádel,"Metro: Santiago Bernabéu , CuzcoBus:  5 , 11 , 14 , 27 , 40 , 126 , 147 , 150.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbf5c8d56fd81110VgnVCM1000000b205a0aRCRD,"PADRE DAMIAN, 24",CALLE,28036,HISPANOAMERICA,CHAMARTIN
4582873,Instalación Deportiva Municipal Básica Palomeras Bajas,Instalación Deportiva,1 Campo de fútbol 11 de césped artificial,"Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f3800dcb2db2110VgnVCM1000000b205a0aRCRD,"PUERTO DE BALBARAN, 6",CALLE,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS
177331,Instalación Deportiva Municipal Básica Parque Adelfas,Instalación Deportiva,1 Campo de Fútbol (de césped artificial)  2 Campos de chito  1 Pista de Baloncesto 1 Pista de pádel (cristal) Tenis de mesa,"Metro: Conde Casal , PacíficoBus: 8 , 10 , 14 , 24 , 32, 37 , 54 , 56 , 57 , 63 , 136 , 141 , 143 , 145 , 310",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71041c7a2c61c010VgnVCM1000000b205a0aRCRD,"MARTINEZ CORROCHANO ESQUINA  CON CALLE LUIS MITJANS, 26",CALLE,28007,ADELFAS,RETIRO
