ID,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,FECHA_INSTALACION
516673,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.38270117,-3.67374205,CALLE,MEJORANA,54,28053,2011-02-22
516672,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.38108115,-3.67233401,CALLE,LAGARTERA,118,28053,2011-02-22
516674,164,PINAR DEL REY,16,HORTALEZA,40.47350017,-3.65597994,CARRETERA,ESTACION DE HORTALEZA,10,28033,2011-02-22
516675,65,VALDEACEDERAS,6,TETUAN,40.46840015,-3.70054005,CALLE,PLATANO,34,28029,2011-02-22
516676,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.38786415,-3.67175204,AVENIDA,ENTREVIAS,22,28053,2011-02-22
516678,111,COMILLAS,11,CARABANCHEL,40.39257614,-3.70798402,CALLE,PEDRO YAGÜE,3,28019,2011-02-22
516677,164,PINAR DEL REY,16,HORTALEZA,40.47524011,-3.65259999,CALLE,MANUEL CHAVES NOGALES,14,28033,2011-02-22
516684,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.38449909,-3.67376102,CALLE,CONCEJO DE TEVERGA,18,28053,2011-02-22
516685,54,HISPANOAMERICA,5,CHAMARTIN,40.45487009,-3.67773995,PLAZA,REPUBLICA DEL ECUADOR,3,28016,2011-02-22
516688,111,COMILLAS,11,CARABANCHEL,40.39552008,-3.71124995,CALLE,ANTONIO LOPEZ,44,28019,2011-02-22
516687,111,COMILLAS,11,CARABANCHEL,40.39508009,-3.70983994,CALLE,ANTONIO LOPEZ,51,28019,2011-02-22
516689,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.38256815,-3.67069604,CALLE,MIGUEL DE LA ROCA,29,28053,2011-02-22
516693,111,COMILLAS,11,CARABANCHEL,40.39647011,-3.71046999,AVENIDA,MANZANARES,144,28019,2011-02-22
516695,54,HISPANOAMERICA,5,CHAMARTIN,40.45438109,-3.68333897,PASEO,LA HABANA,65,28036,2011-02-22
516697,111,COMILLAS,11,CARABANCHEL,40.39595016,-3.70917001,AVENIDA,MANZANARES,158,28019,2011-02-22
516700,54,HISPANOAMERICA,5,CHAMARTIN,40.45546412,-3.68200204,CALLE,HERREROS DE TEJADA,7,28016,2011-02-22
516698,111,COMILLAS,11,CARABANCHEL,40.39544612,-3.70748997,AVENIDA,MANZANARES,172,28019,2011-02-22
516701,54,HISPANOAMERICA,5,CHAMARTIN,40.45667016,-3.67980004,CALLE,POTOSI,5,28016,2011-02-22
516705,164,PINAR DEL REY,16,HORTALEZA,40.47651010,-3.65024997,CALLE,ABEGONDO,1754,28033,2011-02-22
516694,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.38526116,-3.67095803,CALLE,SIERRA DE ALBARRACIN,11,28053,2011-02-22
516696,111,COMILLAS,11,CARABANCHEL,40.39705012,-3.71170004,PASAJE,MONTSERRAT,5 A,28019,2011-02-22
516707,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.38053817,-3.67721299,RONDA,SUR,79,28053,2011-02-22
516706,54,HISPANOAMERICA,5,CHAMARTIN,40.45612016,-3.67913994,CALLE,COCHABAMBA,18,28016,2011-02-22
516699,65,VALDEACEDERAS,6,TETUAN,40.46487013,-3.69646000,CALLE,CAPITAN BLANCO ARGIBAY,19,28029,2011-02-22
516708,111,COMILLAS,11,CARABANCHEL,40.39633015,-3.71393000,CALLE,JACINTO VERDAGUER,2,28019,2011-02-22
516709,65,VALDEACEDERAS,6,TETUAN,40.46399813,-3.69801099,PLAZA,REMONTA,18,28039,2011-02-22
516711,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37896013,-3.67920999,RONDA,SUR,117,28053,2011-02-22
516713,54,HISPANOAMERICA,5,CHAMARTIN,40.45696910,-3.67683203,CALLE,PRINCIPE DE VERGARA,262,28016,2017-06-06
516714,112,OPAÑEL,11,CARABANCHEL,40.39518413,-3.71621303,CALLE,VERDAD,2,28019,2011-02-22
516715,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37830014,-3.67374002,RONDA,SUR,4,28053,2011-02-22
516722,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37918917,-3.67201999,CALLE,SANTA RAFAELA MARIA DEL SAGRADO CORAZON,7,28053,2011-02-22
516724,111,COMILLAS,11,CARABANCHEL,40.39283015,-3.71517995,CALLE,ANTONIO DE LEYVA,35,28019,2011-02-22
516732,111,COMILLAS,11,CARABANCHEL,40.39346013,-3.71320002,CALLE,BALEARES,22,28019,2011-02-22
516734,111,COMILLAS,11,CARABANCHEL,40.39185410,-3.71430596,CALLE,MIGUEL SORIANO,4,28019,2011-02-22
516738,111,COMILLAS,11,CARABANCHEL,40.39099209,-3.71277597,CALLE,EDUARDO RIVAS,23,28019,2011-02-22
516742,54,HISPANOAMERICA,5,CHAMARTIN,40.45435009,-3.69015001,PASEO,CASTELLANA,144,28046,2011-02-22
516746,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37747715,-3.66588603,CALLE,POZOHALCON,32 N,28053,2011-02-22
516748,54,HISPANOAMERICA,5,CHAMARTIN,40.45845016,-3.68981997,PASEO,CASTELLANA,162,28046,2011-02-22
516752,111,COMILLAS,11,CARABANCHEL,40.39256016,-3.70918004,CALLE,MARQUES DE JURA REAL,12,28019,2011-02-22
516754,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37339616,-3.66728495,CALLE,ANDEVALO,42,28053,2011-02-22
516764,54,HISPANOAMERICA,5,CHAMARTIN,40.45846009,-3.68308002,AVENIDA,ALBERTO ALCOCER,30,28036,2011-02-22
516772,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46188014,-3.67612998,AVENIDA,PIO XII,13,28016,2011-02-22
516776,112,OPAÑEL,11,CARABANCHEL,40.38719610,-3.71696103,CALLE,ARLANZA,3,28019,2011-02-22
516778,166,VALDEFUENTES,16,HORTALEZA,40.48626913,-3.64702599,AVENIDA,NICETO ALCALA ZAMORA,5,28050,2011-02-22
516781,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37425111,-3.66194098,AVENIDA,GLORIETAS,1,28053,2011-02-22
516783,112,OPAÑEL,11,CARABANCHEL,40.38838012,-3.72035996,CALLE,HORNERO,2,28019,2011-02-22
516784,112,OPAÑEL,11,CARABANCHEL,40.38775012,-3.72214999,CALLE,TINAMUS,20,28019,2011-02-22
516785,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37483113,-3.66135697,RONDA,SUR,32,28053,2011-02-22
516791,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37629015,-3.66591004,CALLE,CAZORLA,79,28053,2011-02-22
516793,66,BERRUGUETE,6,TETUAN,40.46130186,-3.70599332,PASEO,DIRECCION,100,28039,2011-02-22
516794,166,VALDEFUENTES,16,HORTALEZA,40.49435010,-3.64890001,AVENIDA,NICETO ALCALA ZAMORA,20,28050,2011-02-22
516792,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46376016,-3.68000999,CALLE,APOLONIO MORALES,33,28036,2011-02-22
516804,61,BELLAS VISTAS,6,TETUAN,40.45735011,-3.71122000,AVENIDA,PABLO IGLESIAS,98,28039,2011-02-22
516986,204,ARCOS,20,SAN BLAS - CANILLEJAS,40.41950013,-3.62047000,CALLE,CAPRI,3,28032,2011-02-23
516987,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.45386009,-3.71848003,CALLE,PIRINEOS,53,28040,2011-02-23
516991,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.45746012,-3.71644003,CALLE,PIRINEOS,5,28040,2011-02-23
516993,146,VINATEROS,14,MORATALAZ,40.40505613,-3.64318399,CALLE,CAÑADA,20,28030,2011-02-23
516995,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.41532010,-3.62564000,CALLE,MALMOE,29,28032,2011-02-23
516996,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,40.37529014,-3.62408997,CALLE,FUENTIDUEÑA,3,28031,2011-02-23
516997,214,TIMON,21,BARAJAS,40.47461015,-3.58457003,CALLE,ALAR DEL REY,39,28042,2011-02-23
517001,204,ARCOS,20,SAN BLAS - CANILLEJAS,40.41796809,-3.61238801,CALLE,VERSALLES,145,28032,2011-02-23
517004,204,ARCOS,20,SAN BLAS - CANILLEJAS,40.41817816,-3.61994801,CALLE,CAPRI,12,28032,2011-02-23
516811,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46642469,-3.68357815,CALLE,FILIPINAS,2,28036,2011-02-22
516813,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37417010,-3.65901003,CALLE,SANTANDERINA,1,28053,2011-02-22
516819,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46563016,-3.67526004,AVENIDA,PIO XII,18 A,28016,2011-02-22
516817,166,VALDEFUENTES,16,HORTALEZA,40.49017012,-3.65172002,CALLE,PRINCIPE CARLOS,34,28050,2011-02-22
516816,61,BELLAS VISTAS,6,TETUAN,40.45296611,-3.70838100,CALLE,JERONIMA LLORENTE,69,28039,2011-02-22
516821,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37531013,-3.65974995,CALLE,VECINOS DEL POZO,3 J,28053,2011-02-22
516820,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46530409,-3.67926499,PASEO,LA HABANA,206,28036,2011-02-22
516823,131,ENTREVIAS,13,PUENTE DE VALLECAS,40.37474612,-3.65571899,CALLE,PADRE LLANOS,24,28053,2011-02-22
516826,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46259594,-3.67365361,CALLE,PALMITO,7,28016,2011-02-22
517002,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.44791012,-3.71704002,PLAZA,CIUDAD DE VIENA,11,28040,2011-02-23
517006,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.44865011,-3.72090993,CALLE,RAMIRO DE MAEZTU,4,28040,2011-02-23
517007,142,HORCAJO,14,MORATALAZ,40.40663011,-3.62776996,CALLE,LAPONIA,2,28030,2011-02-23
517009,214,TIMON,21,BARAJAS,40.47411014,-3.59080998,CALLE,PLAYA DE LA CALETA,20,28042,2011-02-23
517010,214,TIMON,21,BARAJAS,40.47418015,-3.58852999,CALLE,ALCAÑIZ,19,28042,2011-02-23
517012,142,HORCAJO,14,MORATALAZ,40.40476716,-3.62545200,CALLE,BRUJAS,3 A,28030,2011-02-23
517013,214,TIMON,21,BARAJAS,40.47500008,-3.58856003,CALLE,ALCAÑIZ,44,28042,2011-02-23
517014,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,40.36809010,-3.61776999,AVENIDA,CERRO MILANO,10,28051,2011-02-23
517015,204,ARCOS,20,SAN BLAS - CANILLEJAS,40.42245611,-3.61186501,AVENIDA,GUADALAJARA,110,28032,2011-02-23
516827,61,BELLAS VISTAS,6,TETUAN,40.44758410,-3.70400897,CALLE,BRAVO MURILLO,103,28020,2011-02-22
516830,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46112009,-3.67332996,CALLE,TORPEDERO TUCUMAN,7,28016,2011-02-22
516829,61,BELLAS VISTAS,6,TETUAN,40.44693010,-3.70453197,AVENIDA,REINA VICTORIA,2,28003,2011-02-22
516832,166,VALDEFUENTES,16,HORTALEZA,40.48785011,-3.65550005,CALLE,PRINCESA DE EBOLI,9 G,28050,2011-02-22
516833,61,BELLAS VISTAS,6,TETUAN,40.44824313,-3.70731101,CALLE,ADELA BALBOA,16,28039,2018-05-03
516835,166,VALDEFUENTES,16,HORTALEZA,40.48727010,-3.65259001,CALLE,INFANTA CATALINA MICAELA,27,28050,2011-02-22
516839,61,BELLAS VISTAS,6,TETUAN,40.45079316,-3.71065297,AVENIDA,PABLO IGLESIAS,58,28039,2011-02-22
516840,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46337258,-3.66753994,CALLE,FEDERICO SALMON,12,28016,2011-02-22
517021,214,TIMON,21,BARAJAS,40.47130011,-3.59070997,CALLE,PLAYA DE BARLOVENTO,29,28042,2011-02-23
517022,205,ROSAS,20,SAN BLAS - CANILLEJAS,40.41988015,-3.60707997,CALLE,SOFIA,47 A,28022,2011-02-23
517024,205,ROSAS,20,SAN BLAS - CANILLEJAS,40.42274013,-3.60742997,CALLE,SUECIA,15 D,28022,2011-02-23
517025,142,HORCAJO,14,MORATALAZ,40.40886514,-3.62908502,CALLE,FLANDES,6,28030,2011-02-23
517027,142,HORCAJO,14,MORATALAZ,40.40793013,-3.62810001,CALLE,LYON,11,28030,2011-02-23
517032,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,40.36525012,-3.61265996,CALLE,PEÑARANDA DE BRACAMONTE,75,28051,2011-02-23
517034,56,CASTILLA,5,CHAMARTIN,40.48233117,-3.67565897,AVENIDA,BURGOS,46,28036,2011-02-23
517035,166,VALDEFUENTES,16,HORTALEZA,40.48441014,-3.65471996,CALLE,PINTOR LUCIO MUÑOZ,1,28050,2011-02-23
517037,166,VALDEFUENTES,16,HORTALEZA,40.48352014,-3.65022004,CALLE,PINTOR LUCIO MUÑOZ,37,28050,2011-02-23
516842,61,BELLAS VISTAS,6,TETUAN,40.45181712,-3.71007000,CALLE,TUDELILLA,8,28039,2011-02-22
516843,55,NUEVA ESPAÑA,5,CHAMARTIN,40.46551804,-3.66975726,CALLE,CARLOS CAAMAÑO,16,28016,2011-02-22
516844,61,BELLAS VISTAS,6,TETUAN,40.45251889,-3.71161118,AVENIDA,DOCTOR FEDERICO RUBIO Y GALI,72,28039,2011-02-22
516845,56,CASTILLA,5,CHAMARTIN,40.47756015,-3.67533000,AVENIDA,BURGOS,41,28036,2011-02-22
516849,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.37811414,-3.65952803,CALLE,PUERTO DE BALBARAN,6,28018,2011-02-22
516850,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.38055014,-3.65938002,CALLE,LOS SANTOS INOCENTES,7,28018,2011-02-22
516852,175,ANGELES,17,VILLAVERDE,40.36271417,-3.69404996,CALLE,LILLO,5,28041,2011-02-23
516851,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,40.37956317,-3.66393499,CALLE,VENTA DE LA HIGUERA,7,28018,2011-02-22
517041,112,OPAÑEL,11,CARABANCHEL,40.38828513,-3.72436900,CALLE,PORTALEGRE,50,28019,2011-02-23
517042,166,VALDEFUENTES,16,HORTALEZA,40.48612014,-3.64891997,CALLE,ISABEL CLARA EUGENIA,8 B,28050,2011-02-23
517044,112,OPAÑEL,11,CARABANCHEL,40.38933111,-3.72380896,CALLE,PORTALEGRE,16,28019,2011-02-23
517046,112,OPAÑEL,11,CARABANCHEL,40.39086616,-3.72327798,CALLE,MERCEDES ARTEAGA,52,28019,2011-02-23
517047,61,BELLAS VISTAS,6,TETUAN,40.45485012,-3.71198003,CALLE,NUMANCIA,8,28039,2011-02-23
517050,112,OPAÑEL,11,CARABANCHEL,40.39183013,-3.72149003,CALLE,RADIO,32,28019,2011-02-23
517052,166,VALDEFUENTES,16,HORTALEZA,40.48497008,-3.65775996,CALLE,PRINCESA DE EBOLI,2 K,28050,2011-02-23
517053,112,OPAÑEL,11,CARABANCHEL,40.39175616,-3.71924996,CALLE,FERNANDO GONZALEZ,2,28019,2011-02-23
517055,61,BELLAS VISTAS,6,TETUAN,40.45412713,-3.70480998,CALLE,PAMPLONA,8,28039,2011-02-23
516853,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.44114312,-3.62330199,CALLE,SAN ROMUALDO,12,28037,2011-02-23
516855,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.43983712,-3.61913396,PLAZA,CRONOS,5,28037,2011-02-23
516856,16,SOL,1,CENTRO,40.41567715,-3.70438798,CALLE,MARQUES VIUDO DE PONTEJOS,1,28012,2017-08-09
516857,174,LOS ROSALES,17,VILLAVERDE,40.35937010,-3.69087004,AVENIDA,FELICIDAD,17,28041,2011-02-23
516859,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.44091016,-3.61633998,CALLE,INOCENTA DE MESA,5,28037,2011-02-23
516860,144,MEDIA LEGUA,14,MORATALAZ,40.40823014,-3.65769994,CALLE,ARROYO DE LA MEDIA LEGUA,5,28030,2011-02-23
516861,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.43732015,-3.61677999,CALLE,ALBADALEJO,26,28037,2011-02-23
516863,174,LOS ROSALES,17,VILLAVERDE,40.36061012,-3.68829996,CALLE,COALICION,6,28041,2011-02-23
517054,61,BELLAS VISTAS,6,TETUAN,40.45538016,-3.70628998,CALLE,PAMPLONA,34,28039,2011-02-23
517061,112,OPAÑEL,11,CARABANCHEL,40.39119914,-3.72472997,CALLE,CAMINO VIEJO DE LEGANES,24,28019,2011-02-23
517066,61,BELLAS VISTAS,6,TETUAN,40.45011015,-3.70469997,CALLE,JUAN PANTOJA,14,28039,2011-02-23
517068,112,OPAÑEL,11,CARABANCHEL,40.39327213,-3.72355105,CALLE,CAMINO VIEJO DE LEGANES,1,28019,2011-02-23
517067,112,OPAÑEL,11,CARABANCHEL,40.39241511,-3.72295804,CALLE,RADIO,18,28019,2011-02-23
517069,112,OPAÑEL,11,CARABANCHEL,40.39622011,-3.71842997,CALLE,GENERAL RICARDOS,23,28019,2011-02-23
517071,112,OPAÑEL,11,CARABANCHEL,40.39535711,-3.71862300,CALLE,JACINTO VERDAGUER,34,28019,2011-02-23
517072,166,VALDEFUENTES,16,HORTALEZA,40.48799017,-3.66503004,AVENIDA,MANOTERAS,34,28050,2011-02-23
517074,56,CASTILLA,5,CHAMARTIN,40.46864053,-3.67739637,CALLE,SANTA MAGDALENA SOFIA,2,28036,2011-02-23
516865,174,LOS ROSALES,17,VILLAVERDE,40.35835315,-3.68982801,AVENIDA,OROVILLA,56,28041,2011-02-23
516862,13,CORTES,1,CENTRO,40.41638216,-3.70042103,CALLE,PRINCIPE,2,28012,2011-02-23
516866,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.43601412,-3.62084400,CALLE,CRONOS,7,28037,2011-02-23
516867,13,CORTES,1,CENTRO,40.41373009,-3.69702002,CALLE,SAN AGUSTIN,18,28014,2011-02-23
516869,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.43467014,-3.62485005,CALLE,JUAN DE ARESPACOCHAGA Y FELIPE,3,28037,2011-02-23
516870,13,CORTES,1,CENTRO,40.41428013,-3.69578000,PLAZA,JESUS,7,28014,2011-02-23
516872,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.43206009,-3.62413996,CALLE,VIRGEN DE LA OLIVA,50,28037,2011-02-23
516873,144,MEDIA LEGUA,14,MORATALAZ,40.40807013,-3.65494000,CALLE,ENTRE ARROYOS,84,28030,2011-02-23
516875,144,MEDIA LEGUA,14,MORATALAZ,40.40638016,-3.65159997,PLAZA,ENCUENTRO,1 C,28030,2011-02-23
516879,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,40.43088010,-3.62919003,CALLE,VALDECANILLAS,26,28037,2011-02-23
516883,145,FONTARRON,14,MORATALAZ,40.40540410,-3.65134802,PLAZA,ENCUENTRO,3,28030,2011-02-23
516881,173,BUTARQUE,17,VILLAVERDE,40.35652010,-3.68238003,CALLE,EUSKALDUNA,1 E,28021,2011-02-23
516887,143,MARROQUINA,14,MORATALAZ,40.40767010,-3.65214004,PLAZA,CORREGIDOR SANCHO DE CORDOBA,7,28030,2011-02-23
516886,13,CORTES,1,CENTRO,40.41501713,-3.69480399,PLAZA,CANOVAS DEL CASTILLO,5,28014,2011-02-23
516888,13,CORTES,1,CENTRO,40.41466112,-3.69399300,PASEO,PRADO,9,28014,2011-02-23
516889,143,MARROQUINA,14,MORATALAZ,40.40871015,-3.65293005,CALLE,ARROYO BELINCOSO,18,28030,2011-02-23
516891,173,BUTARQUE,17,VILLAVERDE,40.35149511,-3.67946602,CALLE,CALCIO,1,28021,2011-02-23
516893,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,40.42716813,-3.62003100,CALLE,ALGODON,13,28037,2011-02-23
516897,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,40.42913513,-3.61860000,CALLE,ALBERIQUE,12,28037,2011-02-23
516896,143,MARROQUINA,14,MORATALAZ,40.40766413,-3.64880400,CALLE,MARROQUINA,28,28030,2011-02-23
516899,202,HELLIN,20,SAN BLAS - CANILLEJAS,40.43234012,-3.61630994,AVENIDA,HELLIN,10,28037,2011-02-23
516900,173,BUTARQUE,17,VILLAVERDE,40.34095016,-3.67487995,CALLE,BERROCAL,74,28021,2011-02-23
516901,202,HELLIN,20,SAN BLAS - CANILLEJAS,40.43359011,-3.61417995,CALLE,ALBAIDA,64,28037,2011-02-23
516903,173,BUTARQUE,17,VILLAVERDE,40.34700015,-3.67715002,CALLE,BERROCAL,3 B,28021,2011-02-23
516905,146,VINATEROS,14,MORATALAZ,40.40644912,-3.64909404,AVENIDA,MORATALAZ,92,28030,2011-02-23
516906,173,BUTARQUE,17,VILLAVERDE,40.34865512,-3.67770799,CALLE,BERROCAL,2,28021,2011-02-23
516908,173,BUTARQUE,17,VILLAVERDE,40.34222015,-3.67708998,CALLE,BERROCAL,56 B,28021,2011-02-23
516910,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.46118914,-3.72352298,AVENIDA,MARTIRES MARISTAS,42,28035,2011-02-23
516914,94,VALDEZARZA,9,MONCLOA - ARAVACA,40.46342212,-3.72089705,CALLE,ISLA DE OZA,63,28035,2011-02-23
516912,202,HELLIN,20,SAN BLAS - CANILLEJAS,40.42997513,-3.61562096,CALLE,LUCAS MALLADA,1,28037,2011-02-23
516918,94,VALDEZARZA,9,MONCLOA - ARAVACA,40.46693511,-3.71882294,CALLE,VALDERREY,47,28039,2011-02-23
516919,204,ARCOS,20,SAN BLAS - CANILLEJAS,40.42661113,-3.61594999,CALLE,APRENDICES,8,28037,2011-02-23
516922,94,VALDEZARZA,9,MONCLOA - ARAVACA,40.46817511,-3.71719700,CALLE,VALDEVARNES,2,28039,2011-02-23
516924,143,MARROQUINA,14,MORATALAZ,40.40994312,-3.65050301,CALLE,CAMINO DE LOS VINATEROS,73,28030,2011-02-23
516929,94,VALDEZARZA,9,MONCLOA - ARAVACA,40.46772513,-3.72431596,CALLE,NUEVA ZELANDA,42,28035,2011-02-23
516931,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.46927816,-3.72587098,CALLE,DOCTOR JUAN JOSE LOPEZ IBOR,9,28035,2011-02-23
516934,143,MARROQUINA,14,MORATALAZ,40.41225010,-3.64911996,AVENIDA,DOCTOR GARCIA TAPIA,114,28030,2011-02-23
516937,182,SANTA EUGENIA,18,VILLA DE VALLECAS,40.38496513,-3.60605197,CALLE,CASTRILLO DE AZA,3,28031,2011-02-23
516939,204,ARCOS,20,SAN BLAS - CANILLEJAS,40.42322411,-3.61913003,CALLE,AMPOSTA,33 D,28037,2011-02-23
516941,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.46768010,-3.72737002,CALLE,SAN MARTIN DE PORRES,27,28035,2011-02-23
516944,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,40.42469009,-3.62072005,CALLE,POBLADURA DEL VALLE,52,28037,2011-02-23
516945,143,MARROQUINA,14,MORATALAZ,40.41007109,-3.64578697,CALLE,MARROQUINA,86,28030,2011-02-23
516947,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,40.42562616,-3.62230702,CALLE,EBANISTERIA,1,28037,2011-02-23
516949,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.47079410,-3.73004801,CALLE,GUISANDO,34,28035,2011-02-23
516954,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,40.47377009,-3.57790005,PLAZA,MAYOR DE BARAJAS,8,28042,2011-02-23
516959,143,MARROQUINA,14,MORATALAZ,40.40853915,-3.64461499,AVENIDA,MORATALAZ,170,28030,2011-02-23
516964,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,40.47454410,-3.57702604,PLAZA,MERCURIO,8,28042,2011-02-23
516969,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,40.37629013,-3.62026000,CAMINO,SUERTE,1,28031,2011-02-23
516971,94,VALDEZARZA,9,MONCLOA - ARAVACA,40.46485711,-3.71481101,CALLE,SAN RESTITUTO,54 A,28039,2011-02-23
516974,214,TIMON,21,BARAJAS,40.47128914,-3.58171903,AVENIDA,LOGROÑO,317,28042,2011-02-23
516975,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,40.37740813,-3.62560194,CALLE,PUERTO DE LAS PILAS,29,28031,2011-02-23
516977,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.45660813,-3.71222999,AVENIDA,PABLO IGLESIAS,89,28039,2011-02-23
516979,214,TIMON,21,BARAJAS,40.46901610,-3.58603001,CALLE,AERONAVE,4,28042,2011-02-23
516980,146,VINATEROS,14,MORATALAZ,40.40482213,-3.64951905,CALLE,HACIENDA DE PAVONES,6 F,28030,2011-02-23
516982,145,FONTARRON,14,MORATALAZ,40.40359009,-3.64857999,CALLE,CORREGIDOR ALONSO DE TOBAR,3,28030,2011-02-23
516984,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,40.38097812,-3.62561305,PLAZA,SAN JAIME,1,28031,2011-02-23
516988,145,FONTARRON,14,MORATALAZ,40.40374014,-3.65111997,CALLE,ARROYO FONTARRON,43,28030,2011-02-23
516989,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,40.36070009,-3.58436403,CALLE,ARTE CONCEPTUAL,52,28031,2011-02-23
516990,214,TIMON,21,BARAJAS,40.47414013,-3.58669001,CALLE,GRAN PODER,34,28042,2011-02-23
516992,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.41483010,-3.62163000,CALLE,MALMOE,57,28032,2011-02-23
516994,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,40.37727613,-3.62862903,CALLE,SIERRA VIEJA,21,28031,2011-02-23
516998,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.44930013,-3.71298999,CALLE,ARAVACA,26,28040,2011-02-23
516999,152,PUEBLO NUEVO,15,CIUDAD LINEAL,40.41478413,-3.62386100,CALLE,PELOPONESO,22,28032,2011-02-23
517000,146,VINATEROS,14,MORATALAZ,40.40369013,-3.63511000,CALLE,LUIS DE HOYOS SAINZ,106,28030,2011-02-23
517005,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,40.37278008,-3.62783996,CALLE,VALDERREBOLLO,5,28031,2011-02-23
517003,142,HORCAJO,14,MORATALAZ,40.40655013,-3.63195002,CALLE,FUENTE CARRANTONA,28,28030,2011-02-23
517008,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.44685317,-3.71924796,CALLE,DON RAMON MENENDEZ PIDAL,1,28040,2011-02-23
517011,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,40.44016009,-3.71786004,CALLE,ISAAC PERAL,19,28040,2011-02-23
517016,93,CIUDAD UNIVERSITARIA,9,MONCLOA-ARAVACA,40.43674012,-3.71816004,CALLE,ISAAC PERAL,20,28015,2011-02-23
517017,142,HORCAJO,14,MORATALAZ,40.40757011,-3.62699002,CALLE,RABAT,21,28030,2011-02-23
517018,214,TIMON,21,BARAJAS,40.47322010,-3.58854001,CALLE,ALCAÑIZ,15,28042,2011-02-23
517020,142,HORCAJO,14,MORATALAZ,40.40903011,-3.62759002,CALLE,RABAT,12,28030,2011-02-23
