Identificador_Dirección,Número_de_Distrito,Calle,Tipo de Vía
750166348,14,RUE PIERRE LAROUSSE,RUE
750038643,8,RUE PIERRE LE GRAND,RUE
750032828,7,RUE PIERRE LEROUX,RUE
750158373,14,RUE PIERRE LE ROY,RUE
750179183,1,RUE PIERRE LESCOT,RUE
750127608,16,RUE PIERRE LOUYS,RUE
750183178,18,RUE PIERRE MAUROY,RUE
750116032,15,RUE PIERRE MILLE,RUE
750093497,20,RUE PIERRE MOUILLARD,RUE
750024826,5,RUE PIERRE NICOLE,RUE
750083121,18,RUE PIERRE PICARD,RUE
750093503,20,RUE PIERRE QUILLARD,RUE
750137928,17,RUE PIERRE REBIERE,RUE
750142417,19,RUE PIERRE REVERDY,RUE
750028574,6,RUE PIERRE SARRAZIN,RUE
750183337,4,RUE PIERRE SEEL,RUE
750043374,9,RUE PIERRE SEMARD,RUE
750093506,20,RUE PIERRE SOULIE,RUE
750153983,7,RUE PIERRE VILLEY,RUE
750116050,15,RUE PIET MONDRIAN,RUE
750055163,11,RUE PIHET,RUE
750043428,9,RUE PILLET-WILL,RUE
750073055,13,RUE PINEL,RUE
750073084,13,RUE PIRANDELLO,RUE
750093545,20,RUE PIXERECOURT,RUE
750093693,20,RUE PLANCHAT,RUE
750116054,15,RUE PLATON,RUE
750063166,12,RUE PLEYEL,RUE
750147837,11,RUE PLICHON,RUE
750116088,15,RUE PLUMET,RUE
750104623,14,RUE POINSOT,RUE
750104632,14,RUE POIRIER DE NARCAY,RUE
750005257,2,RUE POISSONNIERE,RUE
750024941,5,RUE POLIVEAU,RUE
750083406,18,RUE POLONCEAU,RUE
750146293,17,RUE PONCELET,RUE
750073132,13,RUE PONSCARME,RUE
750055279,11,RUE POPINCOURT,RUE
750038738,8,RUE PORTALIS,RUE
750008021,3,RUE PORTEFOIN,RUE
750138226,17,RUE POUCHET,RUE
750083731,18,RUE POULBOT,RUE
750083761,18,RUE POULET,RUE
750011212,4,RUE POULLETIER,RUE
750127941,16,RUE POUSSIN,RUE
750021683,19,RUE PRADIER,RUE
750019755,19,RUE PREAULT,RUE
750158690,14,RUE PREVOST PARADOL,RUE
750073329,13,RUE PRIMATICE,RUE
750168341,13,RUE PRIMO LEVI,RUE
750028593,6,RUE PRINCESSE,RUE
750104786,14,RUE PRISSE D'AVENNES,RUE
750172728,12,RUE PROUDHON,RUE
750083800,18,RUE PUGET,RUE
750157259,17,RUE PUTEAUX,RUE
750138467,17,RUE PUVIS DE CHAVANNES,RUE
750038787,8,RUE QUENTIN-BAUCHART,RUE
750116408,15,RUE QUINAULT,RUE
750011277,4,RUE QUINCAMPOIX,RUE
750038799,8,RUE RABELAIS,RUE
750028638,6,RUE RACINE,RUE
750001872,1,RUE RADZIWILL,RUE
750128102,16,RUE RAFFAELLI,RUE
750140994,16,RUE RAFFET,RUE
750011324,4,RUE RAMBUTEAU,RUE
750005429,2,RUE RAMEAU,RUE
750142615,18,RUE RAMEY,RUE
750019889,19,RUE RAMPAL,RUE
750055369,11,RUE RAMPON,RUE
750163875,20,RUE RAMPONEAU,RUE
750094568,20,RUE RAMUS,RUE
750063459,12,RUE RAOUL,RUE
750094441,20,RUE RAOUL DUFY,RUE
750164704,19,RUE RAOUL WALLENBERG,RUE
750025107,5,RUE RATAUD,RUE
750083921,18,RUE RAVIGNAN,RUE
750142133,13,RUE RAYMOND ARON,RUE
750105071,14,RUE RAYMOND LOSSERAND,RUE
750138484,17,RUE RAYMOND PITET,RUE
750159275,18,RUE RAYMOND QUENEAU,RUE
750160179,19,RUE RAYMOND RADIGUET,RUE
750128436,16,RUE RAYNOUARD,RUE
750005466,2,RUE REAUMUR,RUE
750166083,19,RUE REBEVAL,RUE
750138486,17,RUE REDON,RUE
750028781,6,RUE REGIS,RUE
750028785,6,RUE REGNARD,RUE
750153996,13,RUE REGNAULT,RUE
750159675,8,RUE REMBRANDT,RUE
750019998,19,RUE REMY DE GOURMONT,RUE
750105245,14,RUE REMY DUMONCEL,RUE
750128570,16,RUE RENE BAZIN,RUE
750150458,18,RUE RENE BINET,RUE
750175510,17,RUE RENE BLUM,RUE
750049067,10,RUE RENE BOULANGER,RUE
750174982,18,RUE RENÉ CLAIR,RUE
750155164,13,RUE RENE GOSCINNY,RUE
750360092,13,RUE RENE PANHARD,RUE
750159970,15,RUE RENE RAVAUD,RUE
750055385,11,RUE RENE VILLERME,RUE
750138574,17,RUE RENNEQUIN,RUE
750073520,13,RUE RESAL,RUE
750094850,20,RUE REYNALDO HAHN,RUE
750128642,16,RUE RIBERA,RUE
750162705,20,RUE RIBLETTE,RUE
750043581,9,RUE RIBOUTTE,RUE
750073533,13,RUE RICAUT,RUE
750159329,11,RUE RICHARD LENOIR,RUE
750043608,9,RUE RICHER,RUE
750156086,18,RUE RICHOMME,RUE
750063832,12,RUE RIESENER,RUE
750020132,19,RUE RIQUET,RUE
750049122,10,RUE ROBERT BLACHE,RUE
750116463,15,RUE ROBERT DE FLERS,RUE
750033007,7,RUE ROBERT ESNAULT-PELTERIE,RUE
750038894,8,RUE ROBERT ESTIENNE,RUE
750055784,11,RUE ROBERT ET SONIA DELAUNAY,RUE
750116489,15,RUE ROBERT FLEURY,RUE
750055746,11,RUE ROBERT-HOUDIN,RUE
750128650,16,RUE ROBERT LE COIN,RUE
750116536,15,RUE ROBERT LINDET,RUE
750084113,18,RUE ROBERT PLANQUETTE,RUE
750128659,16,RUE ROBERT TURQUAN,RUE
750138608,17,RUE ROBERVAL,RUE
750095002,20,RUE ROBINEAU,RUE
750043644,9,RUE ROCHAMBEAU,RUE
750055818,11,RUE ROCHEBRUNE,RUE
750043824,9,RUE RODIER,RUE
750105377,14,RUE ROGER,RUE
750138627,17,RUE ROGER BACON,RUE
750095025,20,RUE ROGER BISSIERE,RUE
750008209,3,RUE ROGER VERLOMME,RUE
750149496,12,RUE ROLAND BARTHES,RUE
750105392,14,RUE ROLI,RUE
750025128,5,RUE ROLLIN,RUE
750175036,18,RUE ROMY SCHNEIDER,RUE
750146927,12,RUE RONDELET,RUE
750172832,18,RUE RONSARD,RUE
750150767,8,RUE ROQUEPINE,RUE
750116556,15,RUE ROSA BONHEUR,RUE
750116602,15,RUE ROSENWALD,RUE
750043854,9,RUE ROSSINI,RUE
750028930,6,RUE ROTROU,RUE
750063875,12,RUE ROTTEMBOURG,RUE
750056049,11,RUE ROUBO,RUE
750152208,15,RUE ROUELLE,RUE
750043892,9,RUE ROUGEMONT,RUE
750002122,1,RUE ROUGET DE L'ISLE,RUE
750033051,7,RUE ROUSSELET,RUE
750020318,19,RUE ROUVET,RUE
750039125,8,RUE ROY,RUE
750039140,8,RUE ROYALE,RUE
750025168,5,RUE ROYER-COLLARD,RUE
750073578,13,RUE RUBENS,RUE
750128690,16,RUE RUDE,RUE
750161577,17,RUE RUDOLF NOUREEV,RUE
750138709,17,RUE RUHMKORFF,RUE
750020360,19,RUE SADI LECOINTE,RUE
750158387,14,RUE SAILLARD,RUE
750116688,15,RUE SAINT-AMAND,RUE
750143773,11,RUE SAINT-AMBROISE,RUE
750028971,6,RUE SAINT-ANDRE DES ARTS,RUE
750011660,4,RUE SAINT-ANTOINE,RUE
750005584,2,RUE SAINT-AUGUSTIN,RUE
750029003,6,RUE SAINT-BENOIT,RUE
750056161,11,RUE SAINT-BERNARD,RUE
750095156,20,RUE SAINT-BLAISE,RUE
750011672,4,RUE SAINT-BON,RUE
750144036,18,RUE SAINT-BRUNO,RUE
750116780,15,RUE SAINT-CHARLES,RUE
750116948,15,RUE SAINT-CHRISTOPHE,RUE
750008243,3,RUE SAINT-CLAUDE,RUE
750005749,2,RUE SAINT-DENIS,RUE
750128835,16,RUE SAINT-DIDIER,RUE
750033140,7,RUE SAINT-DOMINIQUE,RUE
750008266,3,RUE SAINTE-ANASTASE,RUE
750005791,2,RUE SAINTE-ANNE,RUE
750005821,2,RUE SAINTE-APOLLINE,RUE
750029020,6,RUE SAINTE-BEUVE,RUE
750043911,9,RUE SAINTE-CECILE,RUE
750063976,12,RUE SAINTE-CLAIRE DEVILLE,RUE
750159133,4,RUE SAINTE-CROIX DE LA BRETONNERIE,RUE
750008317,3,RUE SAINTE-ELISABETH,RUE
750116962,15,RUE SAINTE-FELICITE,RUE
750005861,2,RUE SAINTE-FOY,RUE
750084403,18,RUE SAINTE-ISAURE,RUE
750105473,14,RUE SAINTE-LEONIE,RUE
750084414,18,RUE SAINT-ELEUTHERE,RUE
750116987,15,RUE SAINTE-LUCIE,RUE
750049205,10,RUE SAINTE-MARTHE,RUE
750002308,1,RUE SAINTE-OPPORTUNE,RUE
750025207,5,RUE SAINT-ETIENNE DU MONT,RUE
750142343,20,RUE SAINT-FARGEAU,RUE
750138797,17,RUE SAINT-FERDINAND,RUE
750005868,2,RUE SAINT-FIACRE,RUE
750039190,8,RUE SAINT-FLORENTIN,RUE
750043976,9,RUE SAINT-GEORGES,RUE
750002348,1,RUE SAINT-GERMAIN L'AUXERROIS,RUE
750156766,3,RUE SAINT-GILLES,RUE
750033332,7,RUE SAINT-GUILLAUME,RUE
750073675,13,RUE SAINT-HIPPOLYTE,RUE
750002478,1,RUE SAINT-HONORE,RUE
750056192,11,RUE SAINT-HUBERT,RUE
750002616,1,RUE SAINT-HYACINTHE,RUE
750025376,5,RUE SAINT-JACQUES,RUE
750138822,17,RUE SAINT-JEAN,RUE
750029140,6,RUE SAINT-JEAN-BAPTISTE DE LA SALLE,RUE
750163356,18,RUE SAINT-JEROME,RUE
750005898,2,RUE SAINT-JOSEPH,RUE
750025496,5,RUE SAINT-JULIEN LE PAUVRE,RUE
750138839,17,RUE SAINT-JUST,RUE
750117025,15,RUE SAINT-LAMBERT,RUE
750151340,10,RUE SAINT-LAURENT,RUE
750044071,9,RUE SAINT-LAZARE,RUE
750011828,4,RUE SAINT-LOUIS EN L'ILE,RUE
750084465,18,RUE SAINT-LUC,RUE
750005927,2,RUE SAINT-MARC,RUE
750008444,3,RUE SAINT-MARTIN,RUE
750161950,18,RUE SAINT-MATHIEU,RUE
750056407,11,RUE SAINT-MAUR,RUE
750025560,5,RUE SAINT-MEDARD,RUE
750011964,4,RUE SAINT-MERRI,RUE
750064163,12,RUE SAINT-NICOLAS,RUE
750012017,4,RUE SAINT-PAUL,RUE
750005955,2,RUE SAINT-PHILIPPE,RUE
750039237,8,RUE SAINT-PHILIPPE DU ROULE,RUE
750029251,6,RUE SAINT-PLACIDE,RUE
750002674,1,RUE SAINT-ROCH,RUE
750029278,6,RUE SAINT-ROMAIN,RUE
750084592,18,RUE SAINT-RUSTIQUE,RUE
750056495,11,RUE SAINT-SABIN,RUE
750117072,15,RUE SAINT-SAENS,RUE
750141657,2,RUE SAINT-SAUVEUR,RUE
750056560,11,RUE SAINT-SEBASTIEN,RUE
750025680,5,RUE SAINT-SEVERIN,RUE
750006008,2,RUE SAINT-SPIRE,RUE
750029365,6,RUE SAINT-SULPICE,RUE
750033403,7,RUE SAINT-THOMAS D'AQUIN,RUE
750044773,5,RUE SAINT-VICTOR,RUE
750162540,18,RUE SAINT-VINCENT,RUE
750165282,10,RUE SAINT-VINCENT DE PAUL,RUE
750105654,14,RUE SAINT-YVES,RUE
750138996,17,RUE SALNEUVE,RUE
750162225,3,RUE SALOMON DE CAUS,RUE
750073725,13,RUE SAMSON,RUE
750064191,12,RUE SANTERRE,RUE
750025729,5,RUE SANTEUIL,RUE
750165179,15,RUE SANTOS-DUMONT,RUE
750117168,15,RUE SARASATE,RUE
750105740,14,RUE SARRETTE,RUE
750139023,17,RUE SAUFFROY,RUE
750044090,9,RUE SAULNIER,RUE
750139089,17,RUE SAUSSIER-LEROY,RUE
750002692,1,RUE SAUVAL,RUE
750159600,7,RUE SAVORGNAN DE BRAZZA,RUE
750161070,11,RUE SCARRON,RUE
750128904,16,RUE SCHEFFER,RUE
750154839,20,RUE SCHUBERT,RUE
750117183,15,RUE SCHUTZENBERGER,RUE
750025737,5,RUE SCIPION,RUE
750044133,9,RUE SCRIBE,RUE
750033474,7,RUE SEBASTIEN BOTTIN,RUE
750142612,15,RUE SEBASTIEN MERCIER,RUE
750056700,11,RUE SEDAINE,RUE
750033489,7,RUE SEDILLOT,RUE
750029417,6,RUE SEGUIER,RUE
750128959,16,RUE SERGE PROKOFIEV,RUE
750029524,6,RUE SERPENTE,RUE
750166171,20,RUE SERPOLLET,RUE
750117281,15,RUE SERRET,RUE
750149702,11,RUE SERVAN,RUE
750029552,6,RUE SERVANDONI,RUE
750175536,17,RUE SEVERIANO DE HEREDIA,RUE
750105846,14,RUE SEVERO,RUE
750084710,18,RUE SEVESTE,RUE
750117320,15,RUE SEXTIUS MICHEL,RUE
750049397,10,RUE SIBOUR,RUE
750064260,12,RUE SIBUET,RUE
750064309,12,RUE SIDI BRAHIM,RUE
750020730,19,RUE SIGMUND FREUD,RUE
750084730,18,RUE SIMART,RUE
750084759,18,RUE SIMON DEREURE,RUE
750180692,12,RUE SIMONE IFF,RUE
750073839,13,RUE SIMONET,RUE
750073870,13,RUE SIMONE WEIL,RUE
750012097,4,RUE SIMON LE FRANC,RUE
750129021,16,RUE SINGER,RUE
750139291,17,RUE SISLEY,RUE
750105858,14,RUE SIVEL,RUE
750073880,13,RUE SOEUR CATHERINE MARIE,RUE
750095508,20,RUE SOLEILLET,RUE
750105864,14,RUE SOPHIE GERMAIN,RUE
750143651,20,RUE SORBIER,RUE
750162130,5,RUE SOUFFLOT,RUE
750359909,11,RUE SPINOZA,RUE
750129205,16,RUE SPONTINI,RUE
750029641,6,RUE STANISLAS,RUE
750095592,20,RUE STANISLAS MEUNIER,RUE
750084893,18,RUE STEINLEN,RUE
750095652,20,RUE STENDHAL,RUE
750161553,17,RUE STEPHANE GRAPPELLI,RUE
750142487,18,RUE STEPHENSON,RUE
750073945,13,RUE STHRAU,RUE
750029672,6,RUE SUGER,RUE
750033721,7,RUE SURCOUF,RUE
750166265,16,RUE SUZANNE LENGLEN,RUE
750176666,19,RUE SUZANNE MASSON,RUE
750095771,20,RUE TACLET,RUE
750073995,13,RUE TAGORE,RUE
750064446,12,RUE TAINE,RUE
750044232,9,RUE TAITBOUT,RUE
750129427,16,RUE TALMA,RUE
750141852,19,RUE TANDOU,RUE
750139357,17,RUE TARBE,RUE
750164842,18,RUE TARDIEU,RUE
750049519,10,RUE TAYLOR,RUE
750181090,18,RUE TCHAIKOVSKI,RUE
750056892,11,RUE TERNAUX,RUE
750117461,15,RUE TESSIER,RUE
750049559,10,RUE TESSON,RUE
750025802,5,RUE THENARD,RUE
750139568,17,RUE THEODORE DE BANVILLE,RUE
750185136,15,RUE THEODORE DECK,RUE
750064497,12,RUE THEODORE-HAMONT,RUE
750139581,17,RUE THEODULE RIBOT,RUE
750151187,12,RUE THEOPHILE ROUSSEL,RUE
750360197,15,RUE THEOPHRASTE RENAUDOT,RUE
750002733,1,RUE THERESE,RUE
750178766,13,RUE THEROIGNE DE MERICOURT,RUE
750106006,14,RUE THIBAUD,RUE
750117662,15,RUE THIBOUMERY,RUE
750129527,16,RUE THIERS,RUE
750044246,9,RUE THIMONNIER,RUE
750085104,18,RUE THOLOZE,RUE
750156626,14,RUE THOMAS FRANCINE,RUE
750155837,13,RUE THOMAS MANN,RUE
750074077,13,RUE THOMIRE,RUE
750006096,2,RUE THOREL,RUE
750025816,5,RUE THOUIN,RUE
750117720,15,RUE THUREAU-DANGIN,RUE
750117749,15,RUE TIPHAINE,RUE
750006115,2,RUE TIQUETONNE,RUE
750012192,4,RUE TIRON,RUE
750117770,15,RUE TISSERAND,RUE
750074095,13,RUE TITIEN,RUE
750056975,11,RUE TITON,RUE
750095947,20,RUE TOLAIN,RUE
750139775,17,RUE TORRICELLI,RUE
750025833,5,RUE TOULLIER,RUE
750179192,17,RUE TOULOUSE LAUTREC,RUE
750085187,18,RUE TOURLAQUE,RUE
750025868,5,RUE TOURNEFORT,RUE
750064590,12,RUE TOURNEUX,RUE
750117772,15,RUE TOURNUS,RUE
750074368,13,RUE TOUSSAINT-FERON,RUE
750175768,11,RUE TOUSSAINT LOUVERTURE,RUE
750029703,6,RUE TOUSTAIN,RUE
750064622,12,RUE TRAVERSIERE,RUE
750039371,8,RUE TREILHARD,RUE
750085258,18,RUE TRISTAN TZARA,RUE
750149758,13,RUE TROLLEY DE PREVAUX,RUE
750044350,9,RUE TRONCHET,RUE
750039412,8,RUE TRONSON DU COUDRAY,RUE
750057133,11,RUE TROUSSEAU,RUE
750139795,17,RUE TROYON,RUE
750139877,17,RUE TRUFFAUT,RUE
750044430,9,RUE TURGOT,RUE
750034068,7,RUE VALADON,RUE
750117788,15,RUE VALENTIN HAUY,RUE
750150049,13,RUE VALERY LARBAUD,RUE
750026022,5,RUE VALETTE,RUE
750106191,14,RUE VANDAMME,RUE
750074455,13,RUE VANDREZANNE,RUE
750034097,7,RUE VANEAU,RUE
750064699,12,RUE VAN GOGH,RUE
750129767,16,RUE VAN LOO,RUE
750168169,15,RUE VARET,RUE
750140695,15,RUE VASCO DE GAMA,RUE
750009050,3,RUE VAUCANSON,RUE
750117921,15,RUE VAUGELAS,RUE
750026057,5,RUE VAUQUELIN,RUE
750085402,18,RUE VAUVENARGUES,RUE
750002941,1,RUE VAUVILLIERS,RUE
750029865,6,RUE VAVIN,RUE
750159624,7,RUE VELPEAU,RUE
750106345,14,RUE VERCINGETORIX,RUE
750129817,16,RUE VERDERET,RUE
750129821,16,RUE VERDI,RUE
750074558,13,RUE VERGNIAUD,RUE
750039505,8,RUE VERNET,RUE
750139941,17,RUE VERNIER,RUE
750139963,17,RUE VERNIQUET,RUE
750085500,18,RUE VERON,RUE
750074592,13,RUE VERONESE,RUE
750085541,18,RUE VERSIGNY,RUE
750026080,5,RUE VESALE,RUE
750118323,15,RUE VIALA,RUE
750049730,10,RUE VICQ D'AZIR,RUE
750064782,12,RUE VICTOR CHEVREUIL,RUE
750106432,14,RUE VICTOR CONSIDERANT,RUE
750026096,5,RUE VICTOR COUSIN,RUE
750096099,20,RUE VICTOR DEJEANTE,RUE
750118463,15,RUE VICTOR DURUY,RUE
750118469,15,RUE VICTOR GALLAND,RUE
750057261,11,RUE VICTOR GELEZ,RUE
750130258,16,RUE VICTORIEN SARDOU,RUE
750096119,20,RUE VICTOR LETALLE,RUE
750044558,9,RUE VICTOR MASSE,RUE
750154904,14,RUE VICTOR SCHOELCHER,RUE
750145973,20,RUE VICTOR SEGALEN,RUE
750096129,20,RUE VIDAL DE LA BLACHE,RUE
750006258,2,RUE VIDE-GOUSSET,RUE
750009192,3,RUE VIEILLE DU TEMPLE,RUE
750140007,17,RUE VIETE,RUE
750039574,8,RUE VIGNON,RUE
750096253,20,RUE VILIN,RUE
750140027,17,RUE VILLARET DE JOYEUSE,RUE
750140052,17,RUE VILLEBOIS-MAREUIL,RUE
750003049,1,RUE VILLEDO,RUE
750009264,3,RUE VILLEHARDOUIN,RUE
750096394,20,RUE VILLIERS DE L'ISLE ADAM,RUE
750064827,12,RUE VILLIOT,RUE
750162549,18,RUE VINCENT COMPOINT,RUE
750181375,19,RUE VINCENT SCOTTO,RUE
750130349,16,RUE VINEUSE,RUE
750118557,15,RUE VIOLET,RUE
750044645,9,RUE VIOLLET-LE-DUC,RUE
750029934,6,RUE VISCONTI,RUE
750130405,16,RUE VITAL,RUE
750096498,20,RUE VITRUVE,RUE
750184240,13,RUE VIVIAN MAIER,RUE
750006333,2,RUE VIVIENNE,RUE
750006388,2,RUE VOLNEY,RUE
750009310,3,RUE VOLTA,RUE
750057599,11,RUE VOLTAIRE,RUE
750074892,13,RUE VULPIAN,RUE
750140337,17,RUE WALDECK-ROUSSEAU,RUE
750039709,8,RUE WASHINGTON,RUE
750074940,13,RUE WATT,RUE
750155054,13,RUE WATTEAU,RUE
750130463,16,RUE WEBER,RUE
750106501,14,RUE WILFRID LAURIER,RUE
750162247,16,RUE WILHEM,RUE
750169039,13,RUE WURTZ,RUE
750075017,13,RUE XAINTRAILLES,RUE
750026123,5,RUE XAVIER PRIVAS,RUE
750075024,13,RUE YEO THOMAS,RUE
750118752,15,RUE YVART,RUE
750049902,10,RUE YVES TOUDIC,RUE
750085579,18,RUE YVONNE LE TAC,RUE
750130548,16,RUE YVON VILLARCEAU,RUE
750141621,13,RUE ZADKINE,RUE
750171217,11,S10 CITE DURMAR,S10
750098104,19,S10 RUE D'AUBERVILLIERS,S10
750098114,19,S11 RUE D'AUBERVILLIERS,S11
750098111,19,S12 RUE D'AUBERVILLIERS,S12
750163770,19,SEN DES DOREES,SEN
750014078,19,SENT A BIGOT,SENT
750161210,12,SENT BRIENS,SENT
750061992,12,SENT DE LA LIEUTENANCE,SENT
750093795,20,SENT DE LA POINTE,SENT
750062457,12,SENT DE MONTEMPOIVRE,SENT
750015476,19,SENT DES DOREES,SENT
750062316,12,SENT DES MERISIERS,SENT
750168059,16,SENT DU ROUVRAY,SENT
750021813,5,SQUARE ADANSON,SQUARE
750167066,14,SQUARE ALAIN FOURNIER,SQUARE
750045250,10,SQUARE ALBAN SATRAGNE,SQUARE
750106798,15,SQUARE ALBERT BARTHOLOME,SQUARE
750065850,13,SQUARE ALBIN CACHOT,SQUARE
750118958,16,SQUARE ALBONI,SQUARE
750118989,16,SQUARE ALFRED CAPUS,SQUARE
750130554,16,SQUARE ALFRED DEHODENCQ,SQUARE
750142401,14,SQUARE ALICE,SQUARE
750155592,20,SQUARE AMICIE LEBAUDY,SQUARE
750065973,13,SQUARE ANDRE DREYER,SQUARE
750098755,14,SQUARE ANDRE LICHTENBERGER,SQUARE
750178480,16,SQUARE ANTOINE ARNAULD,SQUARE
750066063,13,SQUARE ARAGO,SQUARE
750098999,14,SQUARE AUGUSTE RENOIR,SQUARE
750034943,8,SQUARE BEAUJON,SQUARE
750014156,19,SQUARE BOLIVAR,SQUARE
750173168,15,SQUARE BRANCION,SQUARE
750086949,20,SQUARE BRIZEUX,SQUARE
750076506,18,SQUARE CAULAINCOURT,SQUARE
750165002,16,SQUARE CHARLES DICKENS,SQUARE
750108902,15,SQUARE CHARLES LAURENT,SQUARE
750087570,20,SQUARE CHAURE,SQUARE
750132731,17,SQUARE CLAUDE DEBUSSY,SQUARE
750154199,20,SQUARE D'AMIENS,SQUARE
750013208,19,SQUARE D'AQUITAINE,SQUARE
750043279,9,SQUARE D'ORLEANS,SQUARE
750129749,16,SQUARE D'URFE,SQUARE
750100012,14,SQUARE DE CHATILLON,SQUARE
750164764,18,SQUARE DE CLIGNANCOURT,SQUARE
750098276,14,SQUARE DE L'AIDE SOCIALE,SQUARE
750119479,16,SQUARE DE L'AVENUE DU BOIS,SQUARE
750119486,16,SQUARE DE L'AVENUE FOCH,SQUARE
750131130,17,SQUARE DE L'AVEYRON,SQUARE
750088806,20,SQUARE DE L'ESTEREL,SQUARE
750043266,9,SQUARE DE L'OPERA-LOUIS JOUVET,SQUARE
750159913,16,SQUARE DE L'UNION,SQUARE
750120311,16,SQUARE DE LA BRESSE,SQUARE
750133784,17,SQUARE DE LA DORDOGNE,SQUARE
750089479,20,SQUARE DE LA GASCOGNE,SQUARE
750089868,20,SQUARE DE LA GUYENNE,SQUARE
750071538,13,SQUARE DE LA LIMAGNE,SQUARE
750136897,17,SQUARE DE LA MAYENNE,SQUARE
750100457,14,SQUARE DELAMBRE,SQUARE
750181694,15,SQUARE DE LA MOTTE-PICQUET,SQUARE
750024588,5,SQUARE DE LA MUTUALITE,SQUARE
750104741,14,SQUARE DE LA PORTE DE VANVES,SQUARE
750095359,20,SQUARE DE LA SALAMANDRE,SQUARE
750032298,7,SQUARE DE LA TOUR-MAUBOURG,SQUARE
750064761,12,SQUARE DE LA VENDEE,SQUARE
750159537,7,SQUARE DE LUYNES,SQUARE
750042953,9,SQUARE DE MAUBEUGE,SQUARE
750092023,20,SQUARE DE MONSOREAU,SQUARE
750173667,14,SQUARE DE MONTSOURIS,SQUARE
750126931,16,SQUARE DE PADIRAC,SQUARE
750073276,13,SQUARE DE PORT-ROYAL,SQUARE
750033028,7,SQUARE DE ROBIAC,SQUARE
750128664,16,SQUARE DE ROCAMADOUR,SQUARE
750110150,15,SQUARE DESAIX,SQUARE
750119013,16,SQUARE DES ALISCAMPS,SQUARE
750156498,19,SQUARE DES BOULEAUX,SQUARE
750087183,20,SQUARE DES CARDEURS,SQUARE
750121831,16,SQUARE DES ECRIVAINS COMBATTANTS MORTS POUR LA FRANCE,SQUARE
750071973,13,SQUARE DES MIMOSAS,SQUARE
750110244,15,SQUARE DESNOUETTES,SQUARE
750098133,13,SQUARE DES PEUPLIERS,SQUARE
750139757,17,SQUARE DE TOCQUEVILLE,SQUARE
750139922,17,SQUARE DE VAUCLUSE,SQUARE
750049723,10,SQUARE DE VERDUN,SQUARE
750140203,17,SQUARE DE VIVARAIS,SQUARE
750109623,15,SQUARE DU CROISIC,SQUARE
750021466,19,SQUARE DU DIAPASON,SQUARE
750121500,16,SQUARE DU DOCTEUR BLANCHE,SQUARE
750134760,17,SQUARE DU GRAISIVAUDAN,SQUARE
750017485,19,SQUARE DU LAONNAIS,SQUARE
750071541,13,SQUARE DU LIMOUSIN,SQUARE
750062276,12,SQUARE DU MASSIF CENTRAL,SQUARE
750126231,16,SQUARE DU MONT BLANC,SQUARE
750069334,13,SQUARE DUNOIS,SQUARE
750092346,20,SQUARE DU NOUVEAU BELLEVILLE,SQUARE
750093359,20,SQUARE DU PERIGORD,SQUARE
750094440,20,SQUARE DU QUERCY,SQUARE
750128291,16,SQUARE DU RANELAGH,SQUARE
750138601,17,SQUARE DU RHONE,SQUARE
750039111,8,SQUARE DU ROULE,SQUARE
750064171,12,SQUARE DU SANCERROIS,SQUARE
750139364,17,SQUARE DU TARN,SQUARE
750139590,17,SQUARE DU THIMERAIS,SQUARE
750129745,16,SQUARE DU TROCADERO,SQUARE
750096089,20,SQUARE DU VAR,SQUARE
750074480,13,SQUARE DU VELAY,SQUARE
750021190,19,SQUARE DU VERMANDOIS,SQUARE
750021193,19,SQUARE DU VEXIN,SQUARE
750153505,9,SQUARE EDOUARD VII,SQUARE
750110994,15,SQUARE EMILE ZOLA,SQUARE
750133965,17,SQUARE EMMANUEL CHABRIER,SQUARE
750154866,12,SQUARE EUGENE HATTON,SQUARE
750152353,17,SQUARE FERNAND DE LA TOMBELLE,SQUARE
750112036,15,SQUARE FREDERIC VALLOIS,SQUARE
750134421,17,SQUARE GABRIEL FAURE,SQUARE
750134455,17,SQUARE GASTON BERTANDEAU,SQUARE
750061401,12,SQUARE GEORGES CONTENOT,SQUARE
750160532,12,SQUARE GEORGES LESAGE,SQUARE
750089659,20,SQUARE GOT,SQUARE
750134750,17,SQUARE GOUVION-SAINT-CYR,SQUARE
750070195,13,SQUARE GRANGE,SQUARE
750102070,14,SQUARE HENRI DELORMEL,SQUARE
750135061,17,SQUARE HENRI DUPARC,SQUARE
750123742,16,SQUARE HENRY BATAILLE,SQUARE
750123751,16,SQUARE HENRY PATE,SQUARE
750123961,16,SQUARE JASMIN,SQUARE
750047690,10,SQUARE JEAN FALCK,SQUARE
750124035,16,SQUARE JEAN-PAUL LAURENS,SQUARE
750113377,15,SQUARE JEAN THEBAUD,SQUARE
750124067,16,SQUARE JOUVENET,SQUARE
750090490,20,SQUARE JULES CHERET,SQUARE
750042223,9,SQUARE LA BRUYERE,SQUARE
750145937,19,SQUARE LA CHAMPMESLE,SQUARE
750124420,16,SQUARE LA FONTAINE,SQUARE
750023895,5,SQUARE LAGARDE,SQUARE
750080571,18,SQUARE LAMARCK,SQUARE
750124468,16,SQUARE LAMARTINE,SQUARE
750032174,7,SQUARE LA ROCHEFOUCAULD,SQUARE
750080747,18,SQUARE LEIBNIZ,SQUARE
750114395,15,SQUARE LEON GUILLOT,SQUARE
