ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"5034922";"Fuentes de beber";"181";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446394.23";"4468517.95";"ETRS89";40.36551118;-3.63137577;"CALLE";"ISLA DE GUAM";"60";"28031";"ZONA VERDE  Y LAMINA DE AGUA";"31042407";"2019-03-14 00:00:00.0";"FUE_18_0058";"FUE22";"ZV";"PERSONAS";"MU-37B"
"5069011";"Fuentes de beber";"027";"ATOCHA";"02";"ARGANZUELA";"OPERATIVO";"442359.46";"4472086.99";"ETRS89";40.39739395;-3.67921762;"CALLE";"JACARANDA";"13";"28045";"C/V ALMEZ";"20140597";"2019-04-04 00:00:00.0";"FUE_02_0057";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5069025";"Fuentes de beber";"021";"IMPERIAL";"02";"ARGANZUELA";"OPERATIVO";"439380.750";"4472628.010";"ETRS89";40.40205623;-3.71436677;"CALLE";"TOLEDO";"178";"28005";"JUNTO AREA INFANTIL";"20084999";"2019-04-05 00:00:00.0";"FUE_02_0059";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5069030";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"440602.84";"4472491.95";"ETRS89";40.40091860;-3.69995340;"PASEO";"JUAN ANTONIO VALLEJO-NAJERA BOTAS";"1";"28005";"C/V GLORIETA SANTA MARÍA DE LA CABEZA 13";"31042018";"2019-04-04 00:00:00.0";"FUE_02_0060";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5074610";"Fuentes de beber";"052";"PROSPERIDAD";"05";"CHAMARTIN";"OPERATIVO";"443342.73";"4477507";"ETRS89";40.44628776;-3.66811472;"CALLE";"CLARA DEL REY";"61";"28002";"C/V C/RAMOS CARRION";"20009496";"2019-04-15 00:00:00.0";"FUE_05_0080";"FUE22";"VP";"PERSONAS";"MU-37A"
"5074625";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"440211.82";"4469319.32";"ETRS89";40.37230993;-3.70426321;"PARQUE";"PRADOLONGO";"13C";"28041";"Junto farolín 304. Próxima a entrada parque C/V Dr. Tolosa Latour";"31018213";"2019-04-26 00:00:00.0";"FUE_12_0070";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5074629";"Fuentes de beber";"123";"SAN FERMIN";"12";"USERA";"NO_OPERATIVO";"441502.390";"4468578.040";"ETRS89";40.36572363;-3.68899423;"CALLE";"SILVINA";"35";"28041";;"20141724";"2019-04-23 00:00:00.0";"FUE_12_0071";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5074661";"Fuentes de beber";"122";"ORCASUR";"12";"USERA";"OPERATIVO";"440450.47";"4468610.37";"ETRS89";40.36594040;-3.70138606;"AVENIDA";"ORCASUR";"53";"28041";"JUNTO PISTAS DEPORTIVAS";"20142301";"2019-04-12 00:00:00.0";"FUE_12_0072";"FUE22";"VP";"PERSONAS";"CASTIZA"
"5104802";"Fuentes de beber";"122";"ORCASUR";"12";"USERA";"OPERATIVO";"440902.67";"4468658.29";"ETRS89";40.36640427;-3.69606478;"CALLE";"GINEBRO";"7";"28041";"CALLE TUYA  4";"20046752";"2019-04-15 00:00:00.0";"FUE_12_0073";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5106389";"Fuentes de beber";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436374.350";"4473303.500";"ETRS89";40.40791701;-3.74986037;"CALLE";"VILLAMANIN";"18";"28011";"ENTRE FAROLA 11 Y AREA INFANTIL";"11064021";"2019-04-30 00:00:00.0";"FUE_10_0115";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5106392";"Fuentes de beber";"107";"AGUILAS";"10";"LATINA";"OPERATIVO";"434735.950";"4470474.980";"ETRS89";40.38230981;-3.76887822;"CALLE";"ANSELMO LORENZO";"17";"28044";"PARQUE DE LOS TRES MOSQUETEROS, PROXIMO A INSTALACION DEPORTIVA";"11068697";"2019-05-10 00:00:00.0";"FUE_10_0113";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5106551";"Fuentes de beber";"107";"AGUILAS";"10";"LATINA";"OPERATIVO";"433838.760";"4470389.900";"ETRS89";40.38147262;-3.77943829;"AVENIDA";"LAS AGUILAS";"72";"28044";"PARQUE CLARA CAMPOAMOR, JUNTO AREAS INFANTILES";"11067494";"2019-05-14 00:00:00.0";"FUE_10_0114";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5106805";"Fuentes de beber";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449704.7";"4479807.43";"ETRS89";40.46742065;-3.59327932;"CALLE";"BAHIA DE SANTA POLA";"68";"28042";"frente nº 68";"20143672";"2019-05-22 00:00:00.0";"FUE_21_0060";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5106820";"Fuentes de beber";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"449810.14";"4480009.97";"ETRS89";40.46925163;-3.59205165;"CALLE";"MISTRAL";"111";"28042";"Farola 41, junto a senda verde";"31061077";"2019-05-23 00:00:00.0";"FUE_21_0058";"FUE22";"VP";"PERSONAS";"CASTIZA"
"5107502";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439737.76";"4474945.45";"ETRS89";40.42295872;-3.71037940;"CALLE";"GRAN VIA";"69";"28013";;"11000110";"2019-04-30 00:00:00.0";"FUE_01_0054";"FUE22";"VP";"PERSONAS";"FUENTE_ACCESIBLE"
"5107503";"Fuentes de beber";"013";"CORTES";"01";"CENTRO";"NO_OPERATIVO";"440824.97";"4474488.94";"ETRS89";40.41892429;-3.69752166;"CALLE";"CABALLERO DE GRACIA";"40";"28013";"C/V GRAN VÍA 1";"31008869";"2019-04-30 00:00:00.0";"FUE_01_0055";"FUE22";"VP";"PERSONAS";"FUENTE_ACCESIBLE"
"5108205";"Fuentes de beber";"145";"FONTARRON";"14";"MORATALAZ";"OPERATIVO";"444373.33";"4473031.85";"ETRS89";40.40604276;-3.65557089;"AVENIDA";"MORATALAZ";"91 B";"28030";"PARQUE DARWIN  JUEGOS INFANTILES";"11101879";"2019-05-13 00:00:00.0";"FUE_14_0104";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5110229";"Fuentes de beber";"013";"CORTES";"01";"CENTRO";"OPERATIVO";"441001.17";"4473841.53";"ETRS89";40.41310462;-3.69538481;"CALLE";"HUERTAS";"71";"28014";"C/V CALLE JESÚS";"11003476";"2019-06-06 00:00:00.0";"FUE_01_0061";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5124693";"Fuentes de beber";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"441518.69";"4483623.18";"ETRS89";40.50125850;-3.69018667;"PLAZA";"TRES OLIVOS";"26";"28034";"FRENTE Nº26";"20150231";"2019-06-05 00:00:00.0";"FUE_08_0162";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5125347";"Fuentes de beber";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"441696.33";"4483690.86";"ETRS89";40.50188068;-3.68809656;"CALLE";"ALONSO QUIJANO";"45";"28034";"ZV C/V RONDA CABALLERO DE LA MANCHA";"20051689";"2019-06-07 00:00:00.0";"FUE_08_0164";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5125348";"Fuentes de beber";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"442463.65";"4484273.04";"ETRS89";40.50717875;-3.67909420;"CALLE";"BERDUN";"2 D";"28050";"C/V C/CASTILLO DE CANDANCHÚ";"31029490";"2019-06-13 00:00:00.0";"FUE_08_0165";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5125474";"Fuentes de beber";"013";"CORTES";"01";"CENTRO";"OPERATIVO";"441129.77";"4473799.75";"ETRS89";40.41273735;-3.69386532;"PLAZA";"PLATERIA DE MARTINEZ";"3";"28014";;"20005060";"2019-06-14 00:00:00.0";"FUE_01_0059";"FUE22";"VP";"PERSONAS";"MU-37A"
"5125475";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"439964.21";"4473787.04";"ETRS89";40.41253960;-3.70760083;"CALLE";"TOLEDO";"40";"28005";"FRENTE Nº 40";"11000753";"2019-06-04 00:00:00.0";"FUE_01_0058";"FUE22";"VP";"PERSONAS";"MU-37A"
"5154605";"Fuentes de beber";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"441047.33";"4483292.06";"ETRS89";40.49824229;-3.69571837;"PASEO";"ALAMEDILLAS";"6";"28034";"EN CAMINO, FRENTE CENTRO DEPORTIVO MUNICIPAL SANTA ANA";"20046526";"2019-06-24 00:00:00.0";"FUE_08_0167";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5154615";"Fuentes de beber";"086";"VALVERDE";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"442696.20";"4483556.74";"ETRS89";40.50074213;-3.67628481;"CALLE";"VILLAVA";"15";"28050";"C/V C/PUENTE LA REINA";"31023549";"2019-06-25 00:00:00.0";"FUE_08_0168";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5154625";"Fuentes de beber";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438845.032";"4480387.121";"ETRS89";40.47191427;-3.72142620;"CALLE";"JOAQUIN LORENZO";"5 B";"28035";"PARQUE ENTRE C/VALLE DE MENA Y JOAQUÍN LORENZO";"31009888";"2019-06-26 00:00:00.0";"FUE_08_0169";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"5176278";"Fuentes de beber";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"437975.270";"4471116.150";"ETRS89";40.38833320;-3.73078111;"GLORIETA";"VALLE DE ORO";"4";"28019";"JUNTO QUIOSCO DE FLORES";"11070433";"2019-07-17 00:00:00.0";"FUE_11_0131";"FUE22";"VP";"PERSONAS";"FUENTE_ACCESIBLE"
"5176422";"Fuentes de beber";"016";"SOL";"01";"CENTRO";"OPERATIVO";"439948.63";"4474192.11";"ETRS89";40.41618753;-3.70782269;"CALLE";"MAYOR";"32";"28013";"C/V BORDADORES";"11007815";"2019-07-19 00:00:00.0";"FUE_01_0083";"FUE22";"VP";"PERSONAS";"MU-37A"
"5176430";"Fuentes de beber";"013";"CORTES";"01";"CENTRO";"OPERATIVO";"441045.86";"4473662.57";"ETRS89";40.41149562;-3.69484153;"CALLE";"SAN PEDRO";"20";"28014";"C/V GOBERNADOR";"11003384";"2019-06-28 00:00:00.0";"FUE_01_0068";"FUE22";"VP";"PERSONAS";"MU-37A"
"5176479";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448518.76";"4468287.54";"ETRS89";40.36356937;-3.60633554;"CALLE";"JOSE GUTIERREZ MAROTO";"43";"28051";"EN ZV JUNTO ÁREA INFANTIL C/V CERRO MILANO";"31019550";"2019-08-02 00:00:00.0";"FUE_18_0059";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5176482";"Fuentes de beber";"182";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"OPERATIVO";"447590.59";"4470489.16";"ETRS89";40.38334527;-3.61744775;"CAMINO";"VASARES";"4";"28031";"C/V AGUSTÍN GARCÍA MALLA";"31041866";"2019-07-29 00:00:00.0";"FUE_18_0061";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5180425";"Fuentes de beber";"093";"CIUDAD UNIVERSITARIA";"09";"MONCLOA-ARAVACA";"OPERATIVO";"439306.83";"4478412.78";"ETRS89";40.45416254;-3.71579009;"CALLE";"VALLS FERRERA";"5";"28040";"C/V C/VALLE DE ARÁN";"11053418";"2019-08-19 00:00:00.0";"FUE_09_0127";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"529530";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"439688.53";"4472330.5";"ETRS89";40.39939846;-3.71071182;"PASEO";"YESERIAS";"17";"28005";"FRENTE AL Nº15";"20123835";;"FUE_02_0050";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"529531";"Fuentes de beber";"026";"PALOS DE LA FRONTERA";"02";"ARGANZUELA";"OPERATIVO";"441021.070";"4472630.960";"ETRS89";40.40220060;-3.69503808;"CALLE";"CANARIAS";"28";"28045";"FRENTE Nº 28, JUNTO PISTAS DE PETANCA";"11010070";;"FUE_02_0013";"FUE22";"ZV";"PERSONAS";"MU-S37A"
"529535";"Fuentes de beber";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"443306.18";"4472675.61";"ETRS89";40.40276156;-3.66811492;"CALLE";"NUEVO BAZTAN";"6";"28007";"C/ARREGUI Y ARUEJ  24, JUNTO A INSTALACIONES DEPORTIVAS PARQUE ADELFAS";"11011678";;"FUE_03_0011";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529536";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"439836.930";"4472997.910";"ETRS89";40.40542155;-3.70902628;"CALLE";"CONCEJAL BENITO MARTIN LOZANO";"9";"28005";"PARQUE FRENTE Nº 10, ENTRE CHIMENEA Y AREA INFANTIL";"20174634";;"FUE_02_0019";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529540";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"440159.92";"4472393.53";"ETRS89";40.40000028;-3.70516327;"CALLE";"ARGANDA";"40";"28005";"FRENTE EL Nº 31 DE PASEO ESPERANZA";"20065135";;"FUE_02_0047";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529542";"Fuentes de beber";"027";"ATOCHA";"02";"ARGANZUELA";"OPERATIVO";"442406.820";"4472004.370";"ETRS89";40.39665294;-3.67865211;"CALLE";"TEJO";"9";"28045";"EN PARQUE LA RONDA";"31062984";;"FUE_02_0048";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529543";"Fuentes de beber";"073";"TRAFALGAR";"07";"CHAMBERI";"OPERATIVO";"440553.199";"4476487.72";"ETRS89";40.43691085;-3.70091182;"CALLE";"GARCIA DE PAREDES";"21";"28010";"CV CALLE SANTISIMA TRINIDAD";"11040339";;"FUE_07_0020";"FUE22";"VP";"PERSONAS";"MU-37C"
"529544";"Fuentes de beber";"073";"TRAFALGAR";"07";"CHAMBERI";"OPERATIVO";"440531.564";"4476011.1";"ETRS89";40.43261570;-3.70112229;"PLAZA";"OLAVIDE";"17";"28010";"Plaza de Olavide";"31048931";;"FUE_07_0014";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529547";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"440150.390";"4472512.840";"ETRS89";40.40107439;-3.70528679;"PASEO";"JUAN ANTONIO VALLEJO-NAJERA BOTAS";"15";"28005";"C/V Pº ESPERANZA, EN PARQUE PROXIMO A AREAS INFANTILES";"31041998";;"FUE_02_0016";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529549";"Fuentes de beber";"024";"LEGAZPI";"02";"ARGANZUELA";"NO_OPERATIVO";"441987.960";"4470942.710";"ETRS89";40.38705986;-3.68349073;"CALLE";"TITAN";"15";"28045";"PARQUE ENRIQUE TIERNO GALVAN, PROXIMO A MIRADOR SUR";"31011890";;"FUE_02_0031";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529551";"Fuentes de beber";"036";"NIÑO JESUS";"03";"RETIRO";"OPERATIVO";"442783.55";"4473222.37";"ETRS89";40.40765133;-3.67432266;"AVENIDA";"MEDITERRANEO";"23";"28007";"C/ CONDE DE CARTAGENA 16";"20149583";;"FUE_03_0013";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529552";"Fuentes de beber";"031";"PACIFICO";"03";"RETIRO";"OPERATIVO";"442414.420";"4472484.930";"ETRS89";40.40098262;-3.67860602;"CALLE";"TELLEZ";"31";"28007";"PROXIMO A AREA INFANTIL Y PISTA DE PADEL";"20088240";;"FUE_03_0018";"FUE22";"ZV";"PERSONAS";"METROPOLIS"
"529555";"Fuentes de beber";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443415.04";"4474454.81";"ETRS89";40.41879698;-3.66699035;"CALLE";"SALIENTE";"10";"28007";"C/VAQUERIAS 7";"11012111";;"FUE_03_0028";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529556";"Fuentes de beber";"036";"NIÑO JESUS";"03";"RETIRO";"OPERATIVO";"442669.55";"4473722.61";"ETRS89";40.41214991;-3.67571119;"CALLE";"ANUNCIACION";"8";"28009";"AVDA. MENENDEZ PELAYO.";"11013531";"2022-03-04 00:00:00.0";"FUE_03_0023";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529558";"Fuentes de beber";"031";"PACIFICO";"03";"RETIRO";"OPERATIVO";"441789.360";"4473060.730";"ETRS89";40.40612626;-3.68602408;"PASEO";"INFANTA ISABEL";"4";"28014";"JUNTO FAROLA 4, EN ACERADO DE PASEO CENTRAL";"31000003";;"FUE_03_0030";"FUE22";"ZV";"PERSONAS";"PIEDRA VP"
"529560";"Fuentes de beber";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"443401.08";"4473028.91";"ETRS89";40.40595074;-3.66702805;"CALLE";"FEDERICO MORENO TORROBA";"3";"28007";"C/ FEDERICO MORENO TORROBA Nº10";"20113508";;"FUE_03_0036";"FUE22";"ZV";"PERSONAS";"MU-37B"
"529562";"Fuentes de beber";"034";"IBIZA";"03";"RETIRO";"OPERATIVO";"442610.54";"4474400.48";"ETRS89";40.41825245;-3.67646780;"CALLE";"IBIZA";"18";"28009";;"11012393";;"FUE_03_0039";"FUE22";"VP";"PERSONAS";"MU-37G"
"5188213";"Fuentes de beber";"095";"VALDEMARIN";"09";"MONCLOA-ARAVACA";"OPERATIVO";"433919.35";"4480213.64";"ETRS89";40.46997425;-3.77950995;"AVENIDA";"VALDEMARIN";"75 C";"28023";;"20057171";"2019-09-02 00:00:00.0";"FUE_09_0128";"FUE22";"VP";"PERSONAS";"MU-37A"
"5188216";"Fuentes de beber";"095";"VALDEMARIN";"09";"MONCLOA-ARAVACA";"OPERATIVO";"435236.36";"4479640.31";"ETRS89";40.46491327;-3.76391686;"CALLE";"ARGENTONA";"23";"28023";"CV C/CERCIS";"20149180";"2019-09-03 00:00:00.0";"FUE_09_0129";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5188218";"Fuentes de beber";"096";"EL PLANTIO";"09";"MONCLOA-ARAVACA";"OPERATIVO";"429572.56";"4480577.70";"ETRS89";40.47289659;-3.83082164;"AVENIDA";"VICTORIA";"106";"28023";;"11056151";"2019-08-27 00:00:00.0";"FUE_09_0130";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5188852";"Fuentes de beber";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"442831.73";"4472125.27";"ETRS89";40.39777136;-3.67365634;"CALLE";"BARRILERO";"2 B";"28007";"C/V SECO (PZA. LAS CALIFORNIAS)";"31022226";"2019-09-16 00:00:00.0";"FUE_03_0048";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5191204";"Fuentes de beber";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443322.04";"4473352.89";"ETRS89";40.40886396;-3.66798834;"PASAJE";"LINCE";"8";"28007";"PLAZUELA VIRGEN DE LA ESTRELLA, CERCA DE ZONA INFANTIL Y PISTA DEPORTIVA";"11011886";"2019-09-19 00:00:00.0";"FUE_03_0049";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5191206";"Fuentes de beber";"036";"NIÑO JESUS";"03";"RETIRO";"NO_OPERATIVO";"442891.59";"4474155.39";"ETRS89";40.41606389;-3.67313319;"CALLE";"DOCE DE OCTUBRE";"30";"28009";"JARDINES DOCE DE OCTUBRE (FRENTE C/ MAIQUEZ)";"20104941";"2019-09-13 00:00:00.0";"FUE_03_0051";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5191218";"Fuentes de beber";"207";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447853.6";"4477229.81";"ETRS89";40.44408585;-3.61490185;"CALLE";"NICOLASA GOMEZ";"9";"28022";"C/V C/ BOLTAÑA";"20158339";"2019-09-13 00:00:00.0";"FUE_20_0117";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5191220";"Fuentes de beber";"208";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447729.91";"4477240.39";"ETRS89";40.44417339;-3.61636117;"CALLE";"ALCALA";"552";"28022";"C/V C/ RODRÍGUEZ AYUSO";"11137862";"2019-09-19 00:00:00.0";"FUE_20_0118";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5191221";"Fuentes de beber";"207";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448509.37";"4477536.81";"ETRS89";40.44689236;-3.60719442;"CALLE";"GONZALO TORRENTE BALLESTER";"2";"28022";;"31016091";"2019-09-16 00:00:00.0";"FUE_20_0119";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5191236";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448697.91";"4477709.33";"ETRS89";40.44845818;-3.60498515;"CALLE";"MEQUINENZA";"14";"28022";"C/V GLORIETA CARLOS LLAMAS";"11137186";"2019-09-13 00:00:00.0";"FUE_20_0120";"FUE22";"VP";"PERSONAS";"CASTIZA"
"5192331";"Fuentes de beber";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"445227.79";"4477649.32";"ETRS89";40.44769618;-3.64589933;"CALLE";"TELEMACO";"2";"28027";"C/V GENERAL ARANAZ";"31009604";"2019-09-24 00:00:00.0";"FUE_20_0121";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5192404";"Fuentes de beber";"204";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"447589.75";"4475185.46";"ETRS89";40.42565253;-3.61784436;"CALLE";"CONSERVEROS";"17";"28037";"FRENTE Nº 17";"11135747";"2019-09-27 00:00:00.0";"FUE_20_0116";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"529563";"Fuentes de beber";"034";"IBIZA";"03";"RETIRO";"OPERATIVO";"443024.35";"4474374.63";"ETRS89";40.41804802;-3.67158810;"CALLE";"IBIZA";"58";"28009";;"11012264";;"FUE_03_0040";"FUE22";"VP";"PERSONAS";"MU-37G"
"529564";"Fuentes de beber";"036";"NIÑO JESUS";"03";"RETIRO";"OPERATIVO";"443190.81";"4474204.24";"ETRS89";40.41652443;-3.66961089;"CALLE";"ALCALDE SAINZ DE BARANDA";"66";"28009";;"31001608";;"FUE_03_0041";"FUE22";"VP";"PERSONAS";"MU-37G"
"529567";"Fuentes de beber";"034";"IBIZA";"03";"RETIRO";"OPERATIVO";"442625.94";"4474250.38";"ETRS89";40.41690134;-3.67627275;"CALLE";"ALCALDE SAINZ DE BARANDA";"18";"28009";;"11012334";;"FUE_03_0044";"FUE22";"VP";"PERSONAS";"MU-37G"
"529569";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443980.840";"4476498.660";"ETRS89";40.43724736;-3.66050156;"AVENIDA";"BRASILIA";"2";"28028";"ENTRE PISTAS DEPORTIVAS PARQUE BREOGAN";"31026005";;"FUE_04_0001";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529572";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"444015.270";"4476746.720";"ETRS89";40.43948433;-3.66011749;"AVENIDA";"BRASILIA";"4";"28028";"ENTRE AREA CANINA  Y CAMPO DE FUTBITO PARQUE DE LAS AVENIDAS";"31026006";;"FUE_04_0004";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529573";"Fuentes de beber";"045";"LISTA";"04";"SALAMANCA";"NO_OPERATIVO";"442427.76";"4476067.58";"ETRS89";40.43325791;-3.67877310;"CALLE";"PRINCIPE DE VERGARA";"68";"28006";"C/PRINCIPE DE VERGARA C/V C/ MALDONADO";"31035584";;"FUE_04_0007";"FUE22";"ZV";"PERSONAS";"MU-37E"
"529574";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"444000.02";"4476818.04";"ETRS89";40.44012579;-3.66030358;"AVENIDA";"BRASILIA";"4";"28028";"AVENIDA BRASILIA CV AVDA DE BADAJOZ";"31026006";;"FUE_04_0005";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529577";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443338.69";"4475751.34";"ETRS89";40.43047161;-3.66800580;"CALLE";"DOCTOR GOMEZ ULLA";"11";"28028";"JUNTO ZONAS DEPORTIVAS";"31035587";;"FUE_04_0009";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529578";"Fuentes de beber";"045";"LISTA";"04";"SALAMANCA";"NO_OPERATIVO";"442407.68";"4476045.52";"ETRS89";40.43305779;-3.67900783;"CALLE";"JUAN BRAVO";"29";"28006";"C/PRINCIPE DE VERGARA C/V C/ MALDONADO";"11019466";;"FUE_04_0008";"FUE22";"ZV";"PERSONAS";"MU-37E"
"529579";"Fuentes de beber";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443847.270";"4475622.160";"ETRS89";40.42934238;-3.66199889;"PLAZA";"AMERICA ESPAÑOLA";"5";"28028";"JUNTO AREA INFANTIL, PROXIMO A AREA CANINA";"31047835";;"FUE_04_0012";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529581";"Fuentes de beber";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443399.140";"4475022.390";"ETRS89";40.42390896;-3.66722828;"CALLE";"LOS PEÑASCALES";"7";"28028";"C/V C/ ANTONIO TOLEDADO, JUNTO AREA INFANTIL";"11016408";;"FUE_04_0011";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5195307";"Fuentes de beber";"071";"GAZTAMBIDE";"07";"CHAMBERI";"OPERATIVO";"439630.3";"4476072.27";"ETRS89";40.43310182;-3.71175307;"CALLE";"BLASCO DE GARAY";"31";"28015";"C/V MELÉNDEZ VALDÉS (Jardines Concejal Alejandro Muñoz Revenga)";"20013200";"2019-09-25 00:00:00.0";"FUE_07_0023";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5195511";"Fuentes de beber";"072";"ARAPILES";"07";"CHAMBERI";"OPERATIVO";"440249.01";"4476162.24";"ETRS89";40.43395698;-3.70446752;"GLORIETA";"QUEVEDO";"6";"28015";"C/V BRAVO MURILLO";"11039471";"2019-09-25 00:00:00.0";"FUE_07_0025";"FUE22";"VP";"PERSONAS";"MU-37A"
"5195524";"Fuentes de beber";"073";"TRAFALGAR";"07";"CHAMBERI";"OPERATIVO";"440732.83";"4476239.03";"ETRS89";40.43468336;-3.69877082;"GLORIETA";"PINTOR SOROLLA";"1";"28010";"C/V SANTA ENGRACIA 71";"11040501";"2019-09-25 00:00:00.0";"FUE_07_0026";"FUE22";"VP";"PERSONAS";"MU-37A"
