ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;TIPO;MODELO
"473388";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441622.90";"4477743.81";"ETRS89";40.44830206;-3.68841573;"CALLE";"BALBINA VALVERDE";"18";"28002";"CALLE DE BALBINA VALVERDE,18";"11020615";"2010-06-08 00:00:00.0";"232955";"5PPL";"VIARIO";"50_LTS_EX"
"473404";"Papelera";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437251.99";"4472210.80";"ETRS89";40.39814012;-3.73941005;"CALLE";"GALLUR";"20";"28047";"CALLE DE GALLUR,20";"20094440";"2010-06-08 00:00:00.0";"232972";"5PPL";"VIARIO";"50_LTS_EX"
"473457";"Papelera";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437434.13";"4472068.86";"ETRS89";40.39687517;-3.73724997;"CALLE";"VIA CARPETANA";"200";"28047";"CALLE VIA CARPETANA,200";"11059155";"2018-04-17 00:00:00.0";"301954";"5PPL";"VIARIO";"50_LTS_EX"
"473473";"Papelera";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437542.417";"4472159.978";"ETRS89";40.39770413;-3.73598299;"CALLE";"GALLUR";"131";"28047";"CALLE DE GALLUR,131";"11059121";"2010-06-08 00:00:00.0";"233045";"5PPL";"VIARIO";"50_LTS_EX"
"473504";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442035.06";"4477572.77";"ETRS89";40.44679010;-3.68354002;"CALLE";"SIL";"2";"28002";"CALLE DEL SIL,2";"11020800";"2010-06-08 00:00:00.0";"233080";"5PPL";"VIARIO";"50_LTS_EX"
"473566";"Papelera";"087";"MIRASIERRA";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439627.00";"4481697.42";"ETRS89";40.48377512;-3.71232699;"AVENIDA";"CARDENAL HERRERA ORIA";"189";"28034";"AVENIDA CARDENAL HERRERA ORIA,189";"20154359";"2010-06-08 00:00:00.0";"233148";"5PPL";"VIARIO";"50_LTS_EX"
"473573";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"436706.49";"4471500.27";"ETRS89";40.39169809;-3.74576697;"CALLE";"JOSE MAURELO";"25";"28047";"CALLE DE JOSE MAURELO,25";"20020280";"2010-06-08 00:00:00.0";"233155";"5PPL";"VIARIO";"50_LTS_EX"
"473215";"Papelera";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437298.01";"4471826.33";"ETRS89";40.39468011;-3.73882994;"CALLE";"VIA CARPETANA";"226";"28047";"CALLE VIA CARPETANA,226";"20098968";"2010-06-07 00:00:00.0";"232772";"5PPL";"VIARIO";"50_LTS_EX"
"473237";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439150.42";"4481502.80";"ETRS89";40.48198713;-3.71793095;"AVENIDA";"CARDENAL HERRERA ORIA";"237";"28035";"AVENIDA DEL CARDENAL HERRERA ORIA,237";"20154556";"2010-06-07 00:00:00.0";"232796";"5PPL";"VIARIO";"50_LTS_EX"
"473247";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439259.01";"4481504.47";"ETRS89";40.48201012;-3.71665001;"PLAZA";"VIRGEN DEL CASTILLO";"6";"28034";"PLAZA DE LA VIRGEN DEL CASTILLO,6";"11045660";"2010-06-07 00:00:00.0";"232806";"5PPL";"VIARIO";"50_LTS_EX"
"473257";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439084.40";"4481514.88";"ETRS89";40.48209111;-3.71871098;"AVENIDA";"CARDENAL HERRERA ORIA";"239";"28035";"AVENIDA DEL CARDENAL HERRERA ORIA,239";"20154559";"2010-06-07 00:00:00.0";"232816";"5PPL";"VIARIO";"50_LTS_EX"
"473325";"Papelera";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437930.29";"4472541.51";"ETRS89";40.40117014;-3.73144996;"CALLE";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"1";"28047";"CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,1";"31012804";"2010-06-08 00:00:00.0";"232887";"5PPL";"VIARIO";"50_LTS_EX"
"473347";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441688.71";"4477891.64";"ETRS89";40.44963840;-3.68765329;"CALLE";"ARMANDO PALACIO VALDES";"1";"28002";"CALLE DE ARMANDO PALACIO VALDES,1";"11020961";"2010-06-08 00:00:00.0";"232909";"5PPL";"VIARIO";"50_LTS_EX"
"473417";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441857.375";"4477625.214";"ETRS89";40.44725013;-3.68564000;"CALLE";"TAMBRE";"14";"28002";"CALLE DEL TAMBRE,14";"11020810";"2010-06-08 00:00:00.0";"232986";"5PPL";"VIARIO";"50_LTS_EX"
"473447";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442012.91";"4477668.41";"ETRS89";40.44765012;-3.68380994;"CALLE";"SERRANO";"178";"28002";"CALLE DE SERRANO,178";"11021403";"2010-06-08 00:00:00.0";"233018";"5PPL";"VIARIO";"50_LTS_EX"
"473461";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441914.71";"4477851.08";"ETRS89";40.44928884;-3.68498459;"CALLE";"LEREZ";"9";"28002";"CALLE DEL LEREZ,9";"20009240";"2010-06-08 00:00:00.0";"233032";"5PPL";"VIARIO";"50_LTS_EX"
"473501";"Papelera";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437202.78";"4472009.18";"ETRS89";40.39632013;-3.73997000;"CALLE";"ESCALONILLA";"125";"28047";"CALLE DE ESCALONILLA,125";"11059253";"2010-06-08 00:00:00.0";"233077";"5PPL";"VIARIO";"50_LTS_EX"
"473641";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442107.16";"4477464.54";"ETRS89";40.44582013;-3.68267999;"AVENIDA";"DOCTOR ARCE";"17";"28002";"AVENIDA DEL DOCTOR ARCE,17";"11020645";"2010-06-08 00:00:00.0";"233228";"5PPL";"VIARIO";"50_LTS_EX"
"473652";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"436320.91";"4471942.57";"ETRS89";40.39565312;-3.75035400;"CALLE";"DUQUESA DE PARCENT";"96";"28047";"CALLE DE LA DUQUESA DE PARCENT,96";"11063803";"2010-06-08 00:00:00.0";"233240";"5PPL";"VIARIO";"50_LTS_EX"
"473725";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442219.98";"4477907.69";"ETRS89";40.44982008;-3.68139001;"CALLE";"CINCA";"10";"28002";"CALLE DEL CINCA,10";"11021155";"2010-06-08 00:00:00.0";"233317";"5PPL";"VIARIO";"50_LTS_EX"
"473729";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439124.30";"4481303.53";"ETRS89";40.48019012;-3.71821997;"CALLE";"ISLAS CIES";"25 B";"28035";"CALLE DE LAS ISLAS CIES,25 B";"11045649";"2010-06-08 00:00:00.0";"233321";"5PPL";"VIARIO";"50_LTS_EX"
"473785";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435850.21";"4471545.51";"ETRS89";40.39204012;-3.75585997;"CALLE";"CAMARENA";"112";"28047";"CALLE DE CAMARENA,112";"11065201";"2010-06-08 00:00:00.0";"233377";"5PPL";"VIARIO";"50_LTS_EX"
"473817";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435785.82";"4471955.68";"ETRS89";40.39573013;-3.75665996;"CALLE";"CAMARENA";"10 B";"28047";"CALLE DE CAMARENA,10 B";"31041272";"2010-06-08 00:00:00.0";"233413";"5PPL";"VIARIO";"50_LTS_EX"
"473825";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442385.66";"4477727.70";"ETRS89";40.44821015;-3.67941997;"CALLE";"RODRIGUEZ MARIN";"70";"28002";"CALLE DE RODRIGUEZ MARIN,70";"11021651";"2010-06-08 00:00:00.0";"233421";"5PPL";"VIARIO";"50_LTS_EX"
"473583";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438905.88";"4481431.42";"ETRS89";40.48132615;-3.72080905;"CALLE";"PICO BALAITUS";"1";"28035";"CALLE DEL PICO BALAITUS,1";"20015600";"2010-06-08 00:00:00.0";"233165";"5PPL";"VIARIO";"50_LTS_EX"
"473600";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438655.03";"4481395.95";"ETRS89";40.48098813;-3.72376501;"CALLE";"RAMON GOMEZ DE LA SERNA";"4";"28035";"CALLE DE RAMON GOMEZ DE LA SERNA,4";"20097789";"2010-06-08 00:00:00.0";"233184";"5PPL";"VIARIO";"50_LTS_EX"
"473628";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438600.94";"4481250.19";"ETRS89";40.47967108;-3.72438901;"AVENIDA";"CARDENAL HERRERA ORIA";"266";"28035";"AVENIDA DEL CARDENAL HERRERA ORIA,266";"11045109";"2010-06-08 00:00:00.0";"233213";"5PPL";"VIARIO";"50_LTS_EX"
"473786";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442237.64";"4477777.68";"ETRS89";40.44865012;-3.68116994;"CALLE";"EGA";"13";"28002";"CALLE DEL EGA,13";"31021333";"2010-06-08 00:00:00.0";"233378";"5PPL";"VIARIO";"50_LTS_EX"
"473844";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442414.40";"4477826.27";"ETRS89";40.44910011;-3.67909002;"CALLE";"CINCA";"27";"28002";"CALLE DEL CINCA,27";"20009142";"2010-06-08 00:00:00.0";"233441";"5PPL";"VIARIO";"50_LTS_EX"
"473935";"Papelera";"053";"CIUDAD JARDIN";"05";"CHAMARTIN";"OPERATIVO";"442631.22";"4477558.72";"ETRS89";40.44670488;-3.67650912;"CALLE";"SANCHEZ PACHECO";"16";"28002";"CALLE DE SANCHEZ PACHECO,16";"11023981";"2010-06-08 00:00:00.0";"233539";"5PPL";"VIARIO";"50_LTS_EX"
"473960";"Papelera";"053";"CIUDAD JARDIN";"05";"CHAMARTIN";"OPERATIVO";"442529.33";"4477674.42";"ETRS89";40.44774012;-3.67772103;"CALLE";"ARAGON";"1";"28002";"CALLE ARAGON,1";"11023977";"2010-06-08 00:00:00.0";"233564";"5PPL";"VIARIO";"50_LTS_EX"
"474017";"Papelera";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444865.60";"4475296.54";"ETRS89";40.42647713;-3.64996604;"AVENIDA";"MARQUES DE CORBERA";"60";"28017";"AVENIDA DEL MARQUES DE CORBERA,60";"11103856";"2010-06-08 00:00:00.0";"233628";"5PPL";"VIARIO";"50_LTS_EX"
"473879";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442480.38";"4477804.67";"ETRS89";40.44891009;-3.67831003;"PLAZA";"CATALUÑA";"3";"28002";"PLAZA DE CATALUÑA,3";"20103228";"2010-06-08 00:00:00.0";"233479";"5PPL";"VIARIO";"50_LTS_EX"
"473882";"Papelera";"053";"CIUDAD JARDIN";"05";"CHAMARTIN";"OPERATIVO";"442533.10";"4477823.14";"ETRS89";40.44908012;-3.67769003;"CALLE";"PRINCIPE DE VERGARA";"204";"28002";"CALLE DEL PRINCIPE DE VERGARA,204";"11024242";"2010-06-08 00:00:00.0";"233482";"5PPL";"VIARIO";"50_LTS_EX"
"471002";"Papelera";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445698.03";"4476439.81";"ETRS89";40.43683110;-3.64025098;"CALLE";"ALCALA";"400";"28027";"CALLE ALCALA,400";"11107797";"2010-06-02 00:00:00.0";"230452";"5PPL";"VIARIO";"50_LTS_EX"
"471004";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"443772.18";"4481210.43";"ETRS89";40.47967917;-3.66337901;"CALLE";"GOLFO DE SALONICA";"40 C";"28033";"CALLE DEL GOLFO DE SALONICA,40 C";"20103717";"2010-06-02 00:00:00.0";"230454";"5PPL";"VIARIO";"50_LTS_EX"
"471010";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"443947.00";"4481305.13";"ETRS89";40.48054409;-3.66132498;"CALLE";"PURCHENA";"64";"28033";"CALLE DE PURCHENA,64";"20060265";"2010-06-02 00:00:00.0";"230460";"5PPL";"VIARIO";"50_LTS_EX"
"471138";"Papelera";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436339.90";"4472940.03";"ETRS89";40.40464009;-3.75022999;"CALLE";"CEBREROS";"94";"28011";"CALLE DE CEBREROS,94";"11063890";"2010-06-02 00:00:00.0";"230596";"5PPL";"VIARIO";"50_LTS_EX"
"471168";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"443789.30";"4480679.79";"ETRS89";40.47490008;-3.66313001;"CALLE";"SOMONTIN";"6";"28033";"CALLE DE SOMONTIN,6";"20156195";"2010-06-02 00:00:00.0";"230627";"5PPL";"VIARIO";"50_LTS_EX"
"471208";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441474.46";"4478219.86";"ETRS89";40.45258010;-3.69020997;"AVENIDA";"CONCHA ESPINA";"2";"28036";"AVENIDA DE CONCHA ESPINA,2";"11020909";"2010-06-04 00:00:00.0";"230667";"5PPL";"VIARIO";"50_LTS_EX"
"473895";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438801.84";"4481054.17";"ETRS89";40.47792010;-3.72200004;"CALLE";"ISLA DE TABARCA";"5";"28035";"CALLE DE LA ISLA DE TABARCA,5";"20085949";"2010-06-08 00:00:00.0";"233496";"5PPL";"VIARIO";"50_LTS_EX"
"474021";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435999.43";"4471626.38";"ETRS89";40.39278011;-3.75411002;"CALLE";"LOS YEBENES";"84";"28047";"CALLE DE LOS YEBENES,84";"11065065";"2010-06-08 00:00:00.0";"233633";"5PPL";"VIARIO";"50_LTS_EX"
"471036";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"444145.75";"4481371.03";"ETRS89";40.48115114;-3.65898604;"CALLE";"TIJOLA";"6";"28033";"CALLE DE TIJOLA,6";"20060295";"2010-06-02 00:00:00.0";"230489";"5PPL";"VIARIO";"50_LTS_EX"
"471181";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"443681.94";"4480932.81";"ETRS89";40.47717213;-3.66441894;"CALLE";"PURCHENA";"30";"28033";"CALLE DE PURCHENA,30";"20060220";"2010-06-02 00:00:00.0";"230640";"5PPL";"VIARIO";"50_LTS_EX"
"471194";"Papelera";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445928.14";"4475992.91";"ETRS89";40.43282017;-3.63749999;"CALLE";"ESTEBAN COLLANTES";"56";"28017";"CALLE DE ESTEBAN COLLANTES,56";"11107567";"2010-06-02 00:00:00.0";"230653";"5PPL";"VIARIO";"50_LTS_EX"
"471201";"Papelera";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444399.60";"4482724.42";"ETRS89";40.49336012;-3.65610994;"CALLE";"PRINCIPE CARLOS";"19";"28050";"CALLE DEL PRINCIPE CARLOS,19";"31009108";"2010-06-04 00:00:00.0";"230660";"5PPL";"VIARIO";"50_LTS_EX"
"471219";"Papelera";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"442544.28";"4479751.05";"ETRS89";40.46644839;-3.67773270;"PASEO";"LA HABANA";"208 B";"28036";"PASEO DE LA HABANA,208 B";"31026789";"2010-06-04 00:00:00.0";"230679";"5PPL";"VIARIO";"50_LTS_EX"
"471238";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441725.23";"4478407.73";"ETRS89";40.45429013;-3.68727001;"CALLE";"PADRE DAMIAN";"3";"28036";"CALLE DEL PADRE DAMIAN,3";"20107251";"2010-06-04 00:00:00.0";"230698";"5PPL";"VIARIO";"50_LTS_EX"
"471267";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441941.62";"4478307.47";"ETRS89";40.45340209;-3.68470899;"PASEO";"LA HABANA";"37";"28036";"PASEO DE LA HABANA,37";"11025551";"2010-06-04 00:00:00.0";"230727";"5PPL";"VIARIO";"50_LTS_EX"
"474089";"Papelera";"084";"PILAR";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439321.92";"4481108.77";"ETRS89";40.47845012;-3.71586996;"PLAZA";"PUERTO DE LA CRUZ";"3";"28029";"PLAZA DE PUERTO DE LA CRUZ,3";"11045951";"2010-06-08 00:00:00.0";"233710";"5PPL";"VIARIO";"50_LTS_EX"
"474166";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"436162.37";"4471124.35";"ETRS89";40.38827012;-3.75213996;"CALLE";"OCAÑA";"124";"28047";"CALLE DE OCAÑA,124";"11064592";"2010-06-08 00:00:00.0";"233793";"5PPL";"VIARIO";"50_LTS_EX"
"474206";"Papelera";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"445130.27";"4475376.30";"ETRS89";40.42721315;-3.64685298;"CALLE";"LEDESMA";"3";"28017";"CALLE DE LEDESMA,3";"20038584";"2017-03-03 00:00:00.0";"299112";"5PPL";"VIARIO";"50_LTS_EX"
"474262";"Papelera";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445596.24";"4475236.03";"ETRS89";40.42598012;-3.64134804;"CALLE";"EZEQUIEL SOLANA";"111";"28017";"CALLE DE EZEQUIEL SOLANA,111";"11106798";"2010-06-08 00:00:00.0";"233897";"5PPL";"VIARIO";"50_LTS_EX"
"474286";"Papelera";"085";"LA PAZ";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"440023.25";"4481791.92";"ETRS89";40.48465513;-3.70766101;"CALLE";"VALENCIA DE DON JUAN";"1";"28034";"CALLE DE VALENCIA DE DON JUAN,1";"11045780";"2010-06-08 00:00:00.0";"233923";"5PPL";"VIARIO";"50_LTS_EX"
"471300";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"442014.86";"4478140.17";"ETRS89";40.45190009;-3.68383002;"AVENIDA";"CONCHA ESPINA";"13";"28016";"AVENIDA DE CONCHA ESPINA,13";"11025353";"2010-06-04 00:00:00.0";"230762";"5PPL";"VIARIO";"50_LTS_EX"
"471301";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"443581.95";"4480836.77";"ETRS89";40.47630017;-3.66558997;"CALLE";"GOLFO DE SALONICA";"10";"28033";"CALLE DEL GOLFO DE SALONICA,10";"20059848";"2010-06-04 00:00:00.0";"230763";"5PPL";"VIARIO";"50_LTS_EX"
"471403";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"443843.46";"4480227.15";"ETRS89";40.47082616;-3.66245104;"CALLE";"SAN ESTEBAN DE GORMAZ";"14";"28033";"CALLE DE SAN ESTEBAN DE GORMAZ,14";"11121320";"2010-06-04 00:00:00.0";"230875";"5PPL";"VIARIO";"50_LTS_EX"
"471473";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441645.37";"4478605.94";"ETRS89";40.45607009;-3.68823000;"CALLE";"PROFESOR WAKSMAN";"9";"28036";"CALLE DEL PROFESOR WAKSMAN,9";"11025574";"2010-06-04 00:00:00.0";"230948";"5PPL";"VIARIO";"50_LTS_EX"
"473953";"Papelera";"053";"CIUDAD JARDIN";"05";"CHAMARTIN";"OPERATIVO";"442578.20";"4477510.87";"ETRS89";40.44627017;-3.67712998;"CALLE";"SUERO DE QUIÑONES";"23";"28002";"CALLE DE SUERO DE QUIÑONES,23";"20147034";"2010-06-08 00:00:00.0";"233557";"5PPL";"VIARIO";"50_LTS_EX"
"473971";"Papelera";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439348.79";"4481265.52";"ETRS89";40.47986414;-3.71556796;"CALLE";"ISLA DE AROSA";"21";"28035";"CALLE DE LA ISLA DE AROSA,21";"11045623";"2010-06-08 00:00:00.0";"233576";"5PPL";"VIARIO";"50_LTS_EX"
"474010";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"436202.08";"4471602.45";"ETRS89";40.39258008;-3.75172002;"CALLE";"LOS YEBENES";"161";"28047";"CALLE DE LOS YEBENES,161";"11064998";"2010-06-08 00:00:00.0";"233620";"5PPL";"VIARIO";"50_LTS_EX"
"474051";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435815.80";"4471095.11";"ETRS89";40.38798008;-3.75622000;"CALLE";"CAMARENA";"195";"28047";"CALLE DE CAMARENA,195";"11064862";"2010-06-08 00:00:00.0";"233665";"5PPL";"VIARIO";"50_LTS_EX"
"474105";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442171.75";"4477262.01";"ETRS89";40.44400014;-3.68189995;"CALLE";"ANTONIO RODRIGUEZ VILLA";"17";"28002";"CALLE DE ANTONIO RODRIGUEZ VILLA,17";"11021698";"2010-06-08 00:00:00.0";"233727";"5PPL";"VIARIO";"50_LTS_EX"
"474149";"Papelera";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445502.30";"4475394.34";"ETRS89";40.42740012;-3.64246897;"CALLE";"EZEQUIEL SOLANA";"100";"28017";"CALLE DE EZEQUIEL SOLANA,100";"11106159";"2010-06-08 00:00:00.0";"233775";"5PPL";"VIARIO";"50_LTS_EX"
"471239";"Papelera";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"435745.23";"4472943.88";"ETRS89";40.40462909;-3.75723795;"CALLE";"SAN JUAN DE MATA";"26";"28011";"CALLE SAN JUAN DE MATA,26";"11064136";"2010-06-04 00:00:00.0";"230699";"5PPL";"VIARIO";"50_LTS_EX"
"471353";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"444058.05";"4480286.59";"ETRS89";40.47137610;-3.65992502;"AVENIDA";"SAN LUIS";"31";"28033";"AVENIDA SAN LUIS,31";"11121344";"2010-06-04 00:00:00.0";"230819";"5PPL";"VIARIO";"50_LTS_EX"
"471362";"Papelera";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444163.24";"4480193.67";"ETRS89";40.47054611;-3.65867604;"AVENIDA";"SAN LUIS";"29";"28033";"AVENIDA DE SAN LUIS,29";"31046867";"2010-06-04 00:00:00.0";"230830";"5PPL";"VIARIO";"50_LTS_EX"
"471399";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435748.02";"4472130.28";"ETRS89";40.39730009;-3.75712295;"CALLE";"VALMOJADO";"43";"28047";"CALLE DE VALMOJADO,43";"11065298";"2010-06-04 00:00:00.0";"230871";"5PPL";"VIARIO";"50_LTS_EX"
"471448";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441717.58";"4478514.36";"ETRS89";40.45525017;-3.68737001;"CALLE";"PADRE DAMIAN";"13";"28036";"CALLE DEL PADRE DAMIAN,13";"31008497";"2010-06-04 00:00:00.0";"230923";"5PPL";"VIARIO";"50_LTS_EX"
"471491";"Papelera";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"443895.98";"4479961.00";"ETRS89";40.46843210;-3.66180799;"CALLE";"AÑASTRO";"25";"28033";"CALLE DE AÑASTRO,25";"20164079";"2010-06-04 00:00:00.0";"230966";"5PPL";"VIARIO";"50_LTS_EX"
"474261";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435719.66";"4471138.34";"ETRS89";40.38836210;-3.75735699;"CALLE";"CAMARENA";"232";"28047";"CALLE DE CAMARENA,232";"11064847";"2010-06-08 00:00:00.0";"233896";"5PPL";"VIARIO";"50_LTS_EX"
"474271";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"436051.56";"4471369.51";"ETRS89";40.39047012;-3.75347004;"CALLE";"ILLESCAS";"92";"28047";"CALLE DE ILLESCAS,92";"20112708";"2010-06-08 00:00:00.0";"233906";"5PPL";"VIARIO";"50_LTS_EX"
"474278";"Papelera";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445878.69";"4475253.74";"ETRS89";40.42615808;-3.63802003;"CALLE";"GUTIERRE DE CETINA";"143";"28017";"CALLE DE GUTIERRE DE CETINA,143";"11106866";"2010-06-08 00:00:00.0";"233913";"5PPL";"VIARIO";"50_LTS_EX"
"474336";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442097.56";"4477155.02";"ETRS89";40.44303117;-3.68276497;"CALLE";"VELAZQUEZ";"145";"28002";"CALLE VELAZQUEZ,145";"11020369";"2010-06-09 00:00:00.0";"233974";"5PPL";"VIARIO";"50_LTS_EX"
"474375";"Papelera";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442133.30";"4477346.89";"ETRS89";40.44476211;-3.68236105;"CALLE";"VELAZQUEZ";"162";"28002";"CALLE DE VELAZQUEZ,162";"11021376";"2010-06-09 00:00:00.0";"234015";"5PPL";"VIARIO";"50_LTS_EX"
"471534";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435100.13";"4472161.39";"ETRS89";40.39753010;-3.76475999;"CALLE";"SESEÑA";"40";"28024";"CALLE DE SESEÑA,40";"11065931";"2010-06-04 00:00:00.0";"231010";"5PPL";"VIARIO";"50_LTS_EX"
"471501";"Papelera";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441730.14";"4478671.89";"ETRS89";40.45667015;-3.68723635;"CALLE";"PANAMA";"5";"28036";"CALLE DE PANAMA,5";"11025573";"2010-06-04 00:00:00.0";"230976";"5PPL";"VIARIO";"50_LTS_EX"
"471516";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435282.06";"4471999.97";"ETRS89";40.39609012;-3.76259996;"CALLE";"ESCALONA";"52";"28024";"CALLE DE ESCALONA,52";"31054603";"2010-06-04 00:00:00.0";"230991";"5PPL";"VIARIO";"50_LTS_EX"
"471612";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435043.732";"4471920.994";"ETRS89";40.39536012;-3.76539999;"CALLE";"ESCALONA";"82";"28024";"CALLE DE ESCALONA,82";"11065713";"2010-06-04 00:00:00.0";"231091";"5PPL";"VIARIO";"50_LTS_EX"
"471749";"Papelera";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435182.66";"4471595.65";"ETRS89";40.39244012;-3.76372998;"CALLE";"MAQUEDA";"58";"28024";"CALLE DE MAQUEDA,58";"11065576";"2010-06-04 00:00:00.0";"231237";"5PPL";"VIARIO";"50_LTS_EX"
